"miRNA","Gene"
"hsa-miR-128-3p","BOC"
"hsa-miR-128-3p","MUC13"
"hsa-miR-128-3p","SLC35F4"
"hsa-miR-128-3p","C10orf65"
"hsa-miR-128-3p","PTPLAD1"
"hsa-miR-128-3p","CD300A"
"hsa-miR-128-3p","FKBP10"
"hsa-miR-128-3p","ARHGAP12"
"hsa-miR-128-3p","NEK2"
"hsa-miR-128-3p","FAM49B"
"hsa-miR-128-3p","KCNJ6"
"hsa-miR-128-3p","NBEA"
"hsa-miR-128-3p","JAK1"
"hsa-miR-128-3p","BPGM"
"hsa-miR-128-3p","UBE2W"
"hsa-miR-128-3p","AZGP1"
"hsa-miR-128-3p","MID2"
"hsa-miR-128-3p","GCNT2"
"hsa-miR-128-3p","INA"
"hsa-miR-128-3p","CDY2A"
"hsa-miR-128-3p","DCK"
"hsa-miR-128-3p","C7orf29"
"hsa-miR-128-3p","SH3RF1"
"hsa-miR-128-3p","FYN"
"hsa-miR-128-3p","EYA4"
"hsa-miR-128-3p","KNG1"
"hsa-miR-128-3p","G6PC3"
"hsa-miR-128-3p","SOX11"
"hsa-miR-128-3p","LDLR"
"hsa-miR-128-3p","RGS14"
"hsa-miR-128-3p","VEGFC"
"hsa-miR-128-3p","BAG2"
"hsa-miR-128-3p","CLSPN"
"hsa-miR-128-3p","STK3"
"hsa-miR-128-3p","PYGO1"
"hsa-miR-128-3p","CASC3"
"hsa-miR-128-3p","SLC22A14"
"hsa-miR-128-3p","C10orf4"
"hsa-miR-128-3p","ALDH4A1"
"hsa-miR-128-3p","SEC61A1"
"hsa-miR-128-3p","GDNF"
"hsa-miR-128-3p","PDE3B"
"hsa-miR-128-3p","HMOX1"
"hsa-miR-128-3p","CDH5"
"hsa-miR-128-3p","E2F7"
"hsa-miR-128-3p","PTGS2"
"hsa-miR-128-3p","MAPK6"
"hsa-miR-128-3p","MYPN"
"hsa-miR-128-3p","ATP8A1"
"hsa-miR-128-3p","MARCKSL1"
"hsa-miR-128-3p","STAG1"
"hsa-miR-128-3p","SLC7A11"
"hsa-miR-128-3p","BRCA2"
"hsa-miR-128-3p","RFX3"
"hsa-miR-128-3p","CCDC6"
"hsa-miR-128-3p","PHF14"
"hsa-miR-128-3p","HRASLS5"
"hsa-miR-128-3p","GCC2"
"hsa-miR-128-3p","PTCHD3"
"hsa-miR-128-3p","WEE1"
"hsa-miR-128-3p","C20orf185"
"hsa-miR-128-3p","SFXN2"
"hsa-miR-128-3p","ZNF552"
"hsa-miR-128-3p","MOBKL1A"
"hsa-miR-128-3p","C1orf93"
"hsa-miR-128-3p","GOLPH3L"
"hsa-miR-128-3p","TBX3"
"hsa-miR-128-3p","PIK3C2B"
"hsa-miR-128-3p","GPR83"
"hsa-miR-128-3p","JUB"
"hsa-miR-128-3p","LRRC40"
"hsa-miR-128-3p","PDPK1"
"hsa-miR-128-3p","LILRB5"
"hsa-miR-128-3p","CDC2L6"
"hsa-miR-128-3p","SLC16A1"
"hsa-miR-128-3p","SLC39A7"
"hsa-miR-128-3p","UNC13C"
"hsa-miR-128-3p","MLL3"
"hsa-miR-128-3p","FXYD2"
"hsa-miR-128-3p","TM4SF1"
"hsa-miR-128-3p","LONRF1"
"hsa-miR-128-3p","TAGLN"
"hsa-miR-128-3p","TUBB4Q"
"hsa-miR-128-3p","SETD7"
"hsa-miR-128-3p","INTS8"
"hsa-miR-128-3p","CNNM2"
"hsa-miR-128-3p","PDE3A"
"hsa-miR-128-3p","EPB41L1"
"hsa-miR-128-3p","PRR11"
"hsa-miR-128-3p","PRKAA1"
"hsa-miR-128-3p","SNRK"
"hsa-miR-128-3p","VPS13D"
"hsa-miR-128-3p","GNAQ"
"hsa-miR-128-3p","SLC17A4"
"hsa-miR-128-3p","CMTM6"
"hsa-miR-128-3p","A2M"
"hsa-miR-128-3p","ZNF614"
"hsa-miR-128-3p","TNNI1"
"hsa-miR-128-3p","SUMF1"
"hsa-miR-128-3p","INTS2"
"hsa-miR-128-3p","SH3BGRL"
"hsa-miR-128-3p","MRPS14"
"hsa-miR-128-3p","CCL17"
"hsa-miR-128-3p","B4GALT1"
"hsa-miR-128-3p","LITAF"
"hsa-miR-128-3p","PTCHD1"
"hsa-miR-128-3p","IBRDC2"
"hsa-miR-128-3p","CLCA4"
"hsa-miR-128-3p","CLDN5"
"hsa-miR-128-3p","MOBKL2B"
"hsa-miR-128-3p","HEY2"
"hsa-miR-128-3p","MCTP1"
"hsa-miR-128-3p","GLRX"
"hsa-miR-128-3p","CASQ2"
"hsa-miR-128-3p","ARF6"
"hsa-miR-128-3p","FAM9B"
"hsa-miR-128-3p","SLC39A11"
"hsa-miR-128-3p","KIAA0319L"
"hsa-miR-128-3p","TUSC5"
"hsa-miR-128-3p","VPS13C"
"hsa-miR-128-3p","PLA2G5"
"hsa-miR-128-3p","EFEMP2"
"hsa-miR-128-3p","C6orf211"
"hsa-miR-128-3p","DNAJB8"
"hsa-miR-128-3p","ARL10"
"hsa-miR-128-3p","UBE2N"
"hsa-miR-128-3p","C8orf17"
"hsa-miR-128-3p","GAS7"
"hsa-miR-128-3p","PDZRN4"
"hsa-miR-128-3p","ADAMTS4"
"hsa-miR-128-3p","CPEB4"
"hsa-miR-128-3p","ROPN1L"
"hsa-miR-128-3p","SMCHD1"
"hsa-miR-128-3p","RBM24"
"hsa-miR-128-3p","SGPP1"
"hsa-miR-128-3p","BMPR2"
"hsa-miR-128-3p","TXNIP"
"hsa-miR-128-3p","WNT3A"
"hsa-miR-128-3p","ACSL5"
"hsa-miR-128-3p","ATP6V1C1"
"hsa-miR-128-3p","CETN1"
"hsa-miR-128-3p","SERTAD4"
"hsa-miR-128-3p","RND1"
"hsa-miR-128-3p","TSPAN13"
"hsa-miR-128-3p","HTRA4"
"hsa-miR-128-3p","C8orf4"
"hsa-miR-128-3p","ACADM"
"hsa-miR-128-3p","ARHGAP5"
"hsa-miR-128-3p","RASSF6"
"hsa-miR-128-3p","YPEL1"
"hsa-miR-128-3p","DACT2"
"hsa-miR-128-3p","TSPAN6"
"hsa-miR-128-3p","TRIM36"
"hsa-miR-128-3p","NUFIP2"
"hsa-miR-128-3p","MIER3"
"hsa-miR-128-3p","TMEM30A"
"hsa-miR-128-3p","RAB8B"
"hsa-miR-128-3p","USP25"
"hsa-miR-128-3p","HOXA10"
"hsa-miR-128-3p","ITPR1"
"hsa-miR-128-3p","CASP3"
"hsa-miR-128-3p","TUSC3"
"hsa-miR-128-3p","CD2AP"
"hsa-miR-128-3p","KIF5B"
"hsa-miR-128-3p","SSFA2"
"hsa-miR-128-3p","ANKFY1"
"hsa-miR-128-3p","CERK"
"hsa-miR-128-3p","YIPF5"
"hsa-miR-128-3p","TMEM170B"
"hsa-miR-128-3p","LIFR"
"hsa-miR-128-3p","TUB"
"hsa-miR-128-3p","SLC5A3"
"hsa-miR-128-3p","MRPL44"
"hsa-miR-128-3p","FBXW7"
"hsa-miR-128-3p","ZIC5"
"hsa-miR-128-3p","ZNF490"
"hsa-miR-128-3p","RPS6KA5"
"hsa-miR-128-3p","C6orf167"
"hsa-miR-128-3p","SUPT7L"
"hsa-miR-128-3p","MYO9A"
"hsa-miR-128-3p","PLAG1"
"hsa-miR-128-3p","GFPT2"
"hsa-miR-128-3p","C16orf53"
"hsa-miR-128-3p","GNB5"
"hsa-miR-128-3p","LBR"
"hsa-miR-128-3p","WDR40A"
"hsa-miR-128-3p","RMND5A"
"hsa-miR-128-3p","ANP32E"
"hsa-miR-128-3p","KCTD14"
"hsa-miR-128-3p","DNAJC27"
"hsa-miR-128-3p","HOXC6"
"hsa-miR-128-3p","MKNK2"
"hsa-miR-128-3p","BYSL"
"hsa-miR-128-3p","EIF2S2"
"hsa-miR-128-3p","ARID5B"
"hsa-miR-128-3p","ZNF238"
"hsa-miR-128-3p","ZNF800"
"hsa-miR-128-3p","FAM108C1"
"hsa-miR-128-3p","RPL28"
"hsa-miR-128-3p","MKLN1"
"hsa-miR-128-3p","UBR4"
"hsa-miR-128-3p","KLHL23"
"hsa-miR-128-3p","MBTD1"
"hsa-miR-128-3p","VPS4B"
"hsa-miR-128-3p","LMNB1"
"hsa-miR-128-3p","CTSZ"
"hsa-miR-128-3p","LSM14A"
"hsa-miR-128-3p","BLOC1S2"
"hsa-miR-128-3p","C20orf177"
"hsa-miR-128-3p","FOXP4"
"hsa-miR-128-3p","4-Oct"
"hsa-mir-128a","HOXA10"
"hsa-mir-129","CAMTA1"
"hsa-mir-129","EIF2C3"
"hsa-miR-129-5p","ERalpha"
"hsa-miR-130a-3p","MEOX2"
"hsa-miR-130a-3p","HOXA5"
"hsa-miR-130a-3p","MAFB"
"hsa-miR-130a-3p","CSF1"
"hsa-miR-130a-3p","TAC1"
"hsa-miR-130a-3p","ERalpha"
"hsa-miR-130b-3p","KIAA0494"
"hsa-miR-130b-3p","NAT12"
"hsa-miR-130b-3p","ASF1A"
"hsa-miR-130b-3p","HABP4"
"hsa-miR-130b-3p","SECISBP2L"
"hsa-miR-130b-3p","SAPS2"
"hsa-miR-130b-3p","E2F1"
"hsa-miR-130b-3p","LPGAT1"
"hsa-miR-130b-3p","TAX1BP1"
"hsa-miR-130b-3p","ADAR"
"hsa-miR-130b-3p","CNOT6"
"hsa-miR-130b-3p","SNAPIN"
"hsa-miR-130b-3p","TMEM109"
"hsa-miR-130b-3p","SOCS4"
"hsa-miR-130b-3p","SAPS3"
"hsa-miR-130b-3p","GRB10"
"hsa-miR-130b-3p","KCTD10"
"hsa-miR-130b-3p","NDEL1"
"hsa-miR-130b-3p","BTBD3"
"hsa-miR-130b-3p","SERINC3"
"hsa-miR-130b-3p","CBFB"
"hsa-miR-130b-3p","WDR42A"
"hsa-miR-130b-3p","RPA2"
"hsa-miR-130b-3p","SCAMP2"
"hsa-miR-130b-3p","ATMIN"
"hsa-miR-130b-3p","HARS"
"hsa-miR-130b-3p","ARCN1"
"hsa-miR-130b-3p","ARL1"
"hsa-miR-130b-3p","SPOPL"
"hsa-miR-130b-3p","ZNF264"
"hsa-miR-130b-3p","WDR33"
"hsa-miR-130b-3p","DUSP8"
"hsa-miR-130b-3p","COX10"
"hsa-miR-130b-3p","TRPC3"
"hsa-miR-130b-3p","BRWD1"
"hsa-miR-130b-3p","ANKRD29"
"hsa-miR-130b-3p","PTPRG"
"hsa-miR-130b-3p","FAT3"
"hsa-miR-130b-3p","PTER"
"hsa-miR-130b-3p","EPC1"
"hsa-miR-130b-3p","FAM129A"
"hsa-miR-130b-3p","RAB34"
"hsa-miR-130b-3p","ICMT"
"hsa-miR-130b-3p","FBXO28"
"hsa-miR-130b-3p","MKRN2"
"hsa-miR-130b-3p","C14orf138"
"hsa-miR-130b-3p","PTP4A1"
"hsa-miR-130b-3p","KIAA1267"
"hsa-miR-130b-3p","DDX5"
"hsa-miR-130b-3p","ATP6V1C1"
"hsa-miR-130b-3p","SLMAP"
"hsa-miR-130b-3p","UQCRQ"
"hsa-miR-130b-3p","SLC35D1"
"hsa-miR-130b-3p","SFRS2"
"hsa-miR-130b-3p","KIAA1549"
"hsa-miR-130b-3p","EZH1"
"hsa-miR-130b-3p","KBTBD2"
"hsa-miR-130b-3p","STK11"
"hsa-miR-130b-3p","TMEM168"
"hsa-miR-130b-3p","SPG20"
"hsa-miR-130b-3p","PSMD9"
"hsa-miR-130b-3p","SIX4"
"hsa-miR-130b-3p","GAS1"
"hsa-miR-130b-3p","GLE1"
"hsa-miR-130b-3p","MPHOSPH9"
"hsa-miR-130b-3p","PRKAA1"
"hsa-miR-130b-3p","THOP1"
"hsa-miR-130b-3p","KLF9"
"hsa-miR-130b-3p","NIN"
"hsa-miR-130b-3p","GPR137C"
"hsa-miR-130b-3p","ANKFY1"
"hsa-miR-130b-3p","TRIP10"
"hsa-miR-130b-3p","OTUD4"
"hsa-miR-130b-3p","MPP5"
"hsa-miR-130b-3p","PHF3"
"hsa-miR-130b-3p","NR2C2AP"
"hsa-miR-130b-3p","MAP7"
"hsa-miR-130b-3p","TRIM2"
"hsa-miR-130b-3p","SH3BP5"
"hsa-miR-130b-3p","CNOT4"
"hsa-miR-130b-3p","SUV420H1"
"hsa-miR-130b-3p","HOXC8"
"hsa-miR-130b-3p","PPP1R9A"
"hsa-miR-130b-3p","FYCO1"
"hsa-miR-130b-3p","RAB5A"
"hsa-miR-130b-3p","TMEM127"
"hsa-miR-130b-3p","F3"
"hsa-miR-130b-3p","RPRD1B"
"hsa-miR-130b-3p","BTG3"
"hsa-miR-130b-3p","STYX"
"hsa-miR-130b-3p","JARID2"
"hsa-miR-130b-3p","PDZD11"
"hsa-miR-130b-3p","MID1IP1"
"hsa-miR-130b-3p","ZNF417"
"hsa-miR-130b-3p","PDE3B"
"hsa-miR-130b-3p","SFRS7"
"hsa-miR-130b-3p","POGZ"
"hsa-miR-130b-3p","PTPN4"
"hsa-miR-130b-3p","RAP2C"
"hsa-miR-130b-3p","PSAP"
"hsa-miR-130b-3p","ARHGAP12"
"hsa-miR-130b-3p","TES"
"hsa-miR-130b-3p","PRUNE2"
"hsa-miR-130b-3p","SMCR8"
"hsa-miR-130b-3p","GPATCH2"
"hsa-miR-130b-3p","TRIM59"
"hsa-miR-130b-3p","SMYD2"
"hsa-miR-130b-3p","MAPRE3"
"hsa-miR-130b-3p","RNF41"
"hsa-miR-130b-3p","SEC23B"
"hsa-miR-130b-3p","TCF4"
"hsa-miR-130b-3p","GNB5"
"hsa-miR-130b-3p","PAPOLA"
"hsa-miR-130b-3p","BTBD10"
"hsa-miR-130b-3p","AD000671.3"
"hsa-miR-130b-3p","MBNL1"
"hsa-miR-130b-3p","AC079061.8"
"hsa-miR-130b-3p","C18orf19"
"hsa-miR-130b-3p","DYNLL2"
"hsa-miR-130b-3p","IER3IP1"
"hsa-miR-130b-3p","SGMS1"
"hsa-miR-130b-3p","CLIP1"
"hsa-miR-130b-3p","MAN1C1"
"hsa-miR-130b-3p","POGK"
"hsa-miR-130b-3p","TOLLIP"
"hsa-miR-130b-3p","RAB1B"
"hsa-miR-130b-3p","HSP90B1"
"hsa-miR-130b-3p","SESTD1"
"hsa-miR-130b-3p","CD2AP"
"hsa-miR-130b-3p","CRY2"
"hsa-miR-130b-3p","PPP1R15B"
"hsa-miR-130b-3p","RDH11"
"hsa-miR-130b-3p","ENPP5"
"hsa-miR-130b-3p","SPATA2"
"hsa-miR-130b-3p","CAPZB"
"hsa-miR-130b-3p","PDZD8"
"hsa-miR-130b-3p","TNKS1BP1"
"hsa-miR-130b-3p","CSNK1G1"
"hsa-miR-130b-3p","SLC5A3"
"hsa-miR-130b-3p","CDC2L6"
"hsa-miR-130b-3p","GRAMD1A"
"hsa-miR-130b-3p","BLCAP"
"hsa-miR-130b-3p","RAB5B"
"hsa-miR-130b-3p","ATE1"
"hsa-miR-130b-3p","LIMA1"
"hsa-miR-130b-3p","MREG"
"hsa-miR-130b-3p","NFIB"
"hsa-miR-130b-3p","SON"
"hsa-miR-130b-3p","TGFBR2"
"hsa-miR-130b-3p","SH3PXD2A"
"hsa-miR-130b-3p","GOPC"
"hsa-miR-130b-3p","ZNF217"
"hsa-miR-130b-3p","ZBTB4"
"hsa-miR-130b-3p","AC010974.1"
"hsa-miR-130b-3p","TSG101"
"hsa-miR-130b-3p","AC092436.5-6"
"hsa-miR-130b-3p","C16orf70"
"hsa-miR-130b-3p","KATNAL1"
"hsa-miR-130b-3p","RB1"
"hsa-miR-130b-3p","TMEM9B"
"hsa-miR-130b-3p","C12orf65"
"hsa-miR-130b-3p","EPHA4"
"hsa-miR-130b-3p","HHEX"
"hsa-miR-130b-3p","KLF11"
"hsa-miR-130b-3p","DDX6"
"hsa-miR-130b-3p","ZCCHC14"
"hsa-miR-130b-3p","SLAIN1"
"hsa-miR-130b-3p","ARHGAP1"
"hsa-miR-130b-3p","NR3C1"
"hsa-miR-130b-3p","BNIP2"
"hsa-miR-130b-3p","KLHL28"
"hsa-miR-130b-3p","RNF145"
"hsa-miR-130b-3p","ACPL2"
"hsa-miR-130b-3p","SMAD4"
"hsa-miR-130b-3p","CKAP5"
"hsa-miR-130b-3p","PRNP"
"hsa-miR-130b-3p","AHR"
"hsa-miR-130b-3p","HCCS"
"hsa-miR-130b-3p","LBR"
"hsa-miR-130b-3p","ANKRD52"
"hsa-miR-130b-3p","LRP8"
"hsa-miR-130b-3p","MIDN"
"hsa-miR-130b-3p","RASSF8"
"hsa-miR-130b-3p","WEE1"
"hsa-miR-130b-3p","KIAA1826"
"hsa-miR-130b-3p","SLC44A1"
"hsa-miR-130b-3p","CPPED1"
"hsa-miR-130b-3p","SLC10A3"
"hsa-miR-130b-3p","ARRDC3"
"hsa-miR-130b-3p","ARID4B"
"hsa-miR-130b-3p","TNFRSF21"
"hsa-miR-130b-3p","SFXN5"
"hsa-miR-130b-3p","HNRNPUL1"
"hsa-miR-130b-3p","ARL6IP1"
"hsa-miR-130b-3p","AKAP11"
"hsa-miR-130b-3p","ZNF202"
"hsa-miR-130b-3p","SNX12"
"hsa-miR-130b-3p","HIF1AN"
"hsa-miR-130b-3p","KLHL21"
"hsa-miR-130b-3p","EGLN3"
"hsa-miR-130b-3p","C3orf38"
"hsa-miR-130b-3p","VLDLR"
"hsa-miR-130b-3p","DSTYK"
"hsa-miR-130b-3p","ASB6"
"hsa-miR-130b-3p","PDRG1"
"hsa-miR-130b-3p","LDLR"
"hsa-miR-130b-3p","RUNX3"
"hsa-miR-130b-3p","ACVR1"
"hsa-miR-130b-3p","TOM1L2"
"hsa-miR-130b-3p","AC092664.2"
"hsa-miR-130b-3p","EGR2"
"hsa-miR-130b-3p","GPATCH8"
"hsa-miR-130b-3p","IKZF4"
"hsa-miR-130b-3p","C1orf63"
"hsa-miR-130b-3p","RASSF1"
"hsa-miR-130b-3p","ADARB1"
"hsa-miR-130b-3p","SGTB"
"hsa-miR-130b-3p","HOXA5"
"hsa-miR-130b-3p","PBXIP1"
"hsa-miR-130b-3p","HIVEP2"
"hsa-miR-130b-3p","HEG1"
"hsa-miR-130b-3p","FOXJ3"
"hsa-miR-130b-3p","ZBTB8"
"hsa-miR-130b-3p","EIF2C1"
"hsa-miR-130b-3p","MTMR4"
"hsa-miR-130b-3p","PAPD4"
"hsa-miR-130b-3p","RAB12"
"hsa-miR-130b-3p","FBXL5"
"hsa-miR-130b-3p","KCTD20"
"hsa-miR-130b-3p","GFOD1"
"hsa-miR-130b-3p","ZNF567"
"hsa-miR-130b-3p","C3orf59"
"hsa-miR-130b-3p","C7orf60"
"hsa-miR-130b-3p","BAHD1"
"hsa-miR-130b-3p","MTMR9"
"hsa-miR-130b-3p","STRBP"
"hsa-miR-130b-3p","UBXN2A"
"hsa-miR-130b-3p","NACC2"
"hsa-miR-130b-3p","UNC84B"
"hsa-miR-130b-3p","ERalpha"
"hsa-mir-132/mir-212","CCNB2"
"hsa-mir-132/mir-212","KIF11"
"hsa-mir-132/mir-212","CCNE2"
"hsa-mir-132/mir-212","MCM3"
"hsa-mir-132/mir-212","PCNA"
"hsa-mir-132/mir-212","CDC2"
"hsa-mir-132/mir-212","CDC20"
"hsa-mir-132/mir-212","MCM2"
"hsa-mir-132/mir-212","FOXM1"
"hsa-mir-132/mir-212","MCM4"
"hsa-mir-132/mir-212","CDC45L"
"hsa-mir-132/mir-212","RRM2"
"hsa-mir-132/mir-212","CDCB"
"hsa-mir-132/mir-212","NDC20"
"hsa-mir-132/mir-212","MKI87"
"hsa-miR-132-3p","CCNA2"
"hsa-miR-132-3p","CCNB1"
"hsa-miR-132-3p","RB1"
"hsa-miR-132-3p","S100A1"
"hsa-miR-132-3p","INTS8"
"hsa-miR-132-3p","CASP7"
"hsa-miR-132-3p","MAP3K3"
"hsa-miR-132-3p","C9orf128"
"hsa-miR-132-3p","ARF6"
"hsa-miR-132-3p","LFNG"
"hsa-miR-132-3p","ANKRD28"
"hsa-miR-132-3p","PLA2G4C"
"hsa-miR-132-3p","TMEM90A"
"hsa-miR-132-3p","NR1D2"
"hsa-miR-132-3p","PIP5K1A"
"hsa-miR-132-3p","ADAMTSL1"
"hsa-miR-132-3p","EYA4"
"hsa-miR-132-3p","KCNJ9"
"hsa-miR-132-3p","SYT14"
"hsa-miR-132-3p","DOCK10"
"hsa-miR-132-3p","MDFIC"
"hsa-miR-132-3p","BNIP2"
"hsa-miR-132-3p","GK"
"hsa-miR-132-3p","MTMR10"
"hsa-miR-132-3p","CHRNA5"
"hsa-miR-132-3p","PRSS22"
"hsa-miR-132-3p","TRIM36"
"hsa-miR-132-3p","LIG4"
"hsa-miR-132-3p","KRT6C"
"hsa-miR-132-3p","THBS1"
"hsa-miR-132-3p","PRX"
"hsa-miR-132-3p","CHL1"
"hsa-miR-132-3p","C3orf64"
"hsa-miR-132-3p","AASDHPPT"
"hsa-miR-132-3p","ZNF236"
"hsa-miR-132-3p","GCNT1"
"hsa-miR-132-3p","LGR4"
"hsa-miR-132-3p","FAM81A"
"hsa-miR-132-3p","GNL3L"
"hsa-miR-132-3p","ZNF148"
"hsa-miR-132-3p","YKT6"
"hsa-miR-132-3p","CMTM3"
"hsa-miR-132-3p","FAT3"
"hsa-miR-132-3p","PTPLAD1"
"hsa-miR-132-3p","TUSC2"
"hsa-miR-132-3p","C11orf46"
"hsa-miR-132-3p","TJAP1"
"hsa-miR-132-3p","FRY"
"hsa-miR-132-3p","PLSCR1"
"hsa-miR-132-3p","ADH1C"
"hsa-miR-132-3p","EPHA4"
"hsa-miR-132-3p","CA1"
"hsa-miR-132-3p","CC2D1B"
"hsa-miR-132-3p","SMCHD1"
"hsa-miR-132-3p","IMPA1"
"hsa-miR-132-3p","SMN1"
"hsa-miR-132-3p","STAU1"
"hsa-miR-132-3p","ALK"
"hsa-miR-132-3p","FBN3"
"hsa-miR-132-3p","VDAC2"
"hsa-miR-132-3p","LOXL1"
"hsa-miR-132-3p","KRTAP4-14"
"hsa-miR-132-3p","NAP1L1"
"hsa-miR-132-3p","POLK"
"hsa-miR-132-3p","GSTCD"
"hsa-miR-132-3p","PSMA2"
"hsa-miR-132-3p","SAMSN1"
"hsa-miR-132-3p","CRK"
"hsa-miR-132-3p","UBE2W"
"hsa-miR-132-3p","CALU"
"hsa-miR-132-3p","PTGS2"
"hsa-miR-132-3p","FUT1"
"hsa-miR-132-3p","EBPL"
"hsa-miR-132-3p","OAS2"
"hsa-miR-132-3p","FBXO28"
"hsa-miR-132-3p","ATP6V0E"
"hsa-miR-132-3p","ACTR2"
"hsa-miR-132-3p","DEPDC7"
"hsa-miR-132-3p","ECT2"
"hsa-miR-132-3p","GTF2H1"
"hsa-miR-132-3p","FREQ"
"hsa-miR-132-3p","FAT4"
"hsa-miR-132-3p","GBAS"
"hsa-miR-132-3p","B3GAT1"
"hsa-miR-132-3p","SSR3"
"hsa-miR-132-3p","MUC13"
"hsa-miR-132-3p","CYP2E1"
"hsa-miR-132-3p","MEF2A"
"hsa-miR-132-3p","SFXN2"
"hsa-miR-132-3p","C6orf152"
"hsa-miR-132-3p","DMGDH"
"hsa-miR-132-3p","RTN4"
"hsa-miR-132-3p","CXorf39"
"hsa-miR-132-3p","MMP13"
"hsa-miR-132-3p","NBN"
"hsa-miR-132-3p","CAMSAP1L1"
"hsa-miR-132-3p","ANKRD29"
"hsa-miR-132-3p","TMEM47"
"hsa-miR-132-3p","SNX7"
"hsa-miR-132-3p","KIR3DL2"
"hsa-miR-132-3p","ARR3"
"hsa-miR-132-3p","SEC61A1"
"hsa-miR-132-3p","HBEGF"
"hsa-miR-132-3p","RNF128"
"hsa-miR-132-3p","FKBP10"
"hsa-miR-132-3p","GJE1"
"hsa-miR-132-3p","CD55"
"hsa-miR-132-3p","CTDSPL2"
"hsa-miR-132-3p","ZDHHC2"
"hsa-miR-132-3p","EMILIN3"
"hsa-miR-132-3p","CNTNAP1"
"hsa-miR-132-3p","APOBEC3C"
"hsa-miR-132-3p","SPRED1"
"hsa-miR-132-3p","CR2"
"hsa-miR-132-3p","CDH3"
"hsa-miR-132-3p","VPS13D"
"hsa-miR-132-3p","ARL13B"
"hsa-miR-132-3p","TBC1D9"
"hsa-miR-132-3p","SDF2"
"hsa-miR-132-3p","MUC17"
"hsa-miR-132-3p","TRIM23"
"hsa-miR-132-3p","C8orf33"
"hsa-miR-132-3p","CFTR"
"hsa-miR-132-3p","TSPAN6"
"hsa-miR-132-3p","FGF22"
"hsa-miR-132-3p","NDUFB10"
"hsa-miR-132-3p","OSBPL8"
"hsa-miR-132-3p","EXOC5"
"hsa-miR-132-3p","KCTD4"
"hsa-miR-132-3p","SPAST"
"hsa-miR-132-3p","C14orf49"
"hsa-miR-132-3p","COX8C"
"hsa-miR-132-3p","GPR115"
"hsa-miR-132-3p","PSMD12"
"hsa-miR-132-3p","ZNF652"
"hsa-miR-132-3p","ARL6IP6"
"hsa-miR-132-3p","ETNK2"
"hsa-miR-132-3p","PROSC"
"hsa-miR-132-3p","CST9L"
"hsa-miR-132-3p","CYP26A1"
"hsa-miR-132-3p","CD164"
"hsa-miR-132-3p","WNT3A"
"hsa-miR-132-3p","KBTBD3"
"hsa-miR-132-3p","STMN1"
"hsa-miR-132-3p","TNFRSF17"
"hsa-miR-132-3p","RTEL1"
"hsa-miR-132-3p","MAP1B"
"hsa-miR-132-3p","TAF15"
"hsa-miR-132-3p","MLLT10"
"hsa-miR-132-3p","CSTF2T"
"hsa-miR-132-3p","TFPI"
"hsa-miR-132-3p","KIAA1128"
"hsa-miR-132-3p","GATA3"
"hsa-miR-132-3p","SH3BGRL"
"hsa-miR-132-3p","FABP7"
"hsa-miR-133a-3p","PKM2"
"hsa-miR-133a-3p","FSCN1"
"hsa-miR-133a-3p","GSTP1"
"hsa-miR-133a-3p","FAM120C"
"hsa-miR-133a-3p","C4orf34"
"hsa-miR-133a-3p","CNN2"
"hsa-miR-133a-3p","FBN1"
"hsa-miR-133a-3p","SEC61B"
"hsa-miR-133a-3p","NME4"
"hsa-miR-133a-3p","TAGLN2"
"hsa-miR-133a-3p","RGS3"
"hsa-miR-133a-3p","BCAN"
"hsa-miR-133a-3p","ARPC5"
"hsa-miR-133a-3p","TCTEX1D2"
"hsa-miR-133a-3p","RFT1"
"hsa-miR-133a-3p","PLEKHA3"
"hsa-miR-133a-3p","PRELID1"
"hsa-miR-133a-3p","EGFL7"
"hsa-miR-133a-3p","FTL"
"hsa-miR-133a-3p","CERS2"
"hsa-miR-133a-3p","LASP1"
"hsa-miR-133a-3p","COL1A1"
"hsa-miR-133a-3p","PIK3R2"
"hsa-miR-133a-3p","SENP1"
"hsa-miR-133a-3p","TPM1"
"hsa-miR-133a-3p","ARL6IP1"
"hsa-miR-133a-3p","VEGFA"
"hsa-miR-133a-3p","V-CRK"
"hsa-miR-133a-3p","PNP"
"hsa-miR-133a-3p","LOC100128295"
"hsa-miR-133b","PKM2"
"hsa-miR-133b","HCN4"
"hsa-miR-133b","ERG"
"hsa-miR-133b","PTBP2"
"hsa-miR-133b","HCN2"
"hsa-miR-133b","FSCN1"
"hsa-miR-133b","MET"
"hsa-miR-137","CTBP1"
"hsa-miR-137","CDC42"
"hsa-miR-138-5p","TERT"
"hsa-miR-138-5p","SLC45A3"
"hsa-miR-138-5p","CDH2"
"hsa-miR-138-5p","MMP3"
"hsa-miR-138-5p","ROCK2"
"hsa-miR-138-5p","SNAI2"
"hsa-miR-138-5p","EZH2"
"hsa-miR-138-5p","VIM"
"hsa-miR-138-5p","RHOC"
"hsa-miR-138-5p","SUZ12"
"hsa-miR-138-5p","PLEK2"
"hsa-miR-138-5p","EED"
"hsa-miR-138-5p","ZEB2"
"hsa-miR-138-5p","SERPINE1"
"hsa-miR-138-5p","E-cad"
"hsa-mir-139","HOXA10"
"hsa-miR-140-3p","SCD5"
"hsa-miR-140-3p","SS18"
