"miRNAs","Gene"
"hsa-let-7d-3p","XPO1"
"hsa-let-7d-3p","HK1"
"hsa-let-7d-3p","NPC1"
"hsa-let-7d-3p","IL8RA"
"hsa-let-7d-3p","CKAP4"
"hsa-let-7d-3p","RBBP6"
"hsa-let-7d-3p","TP73"
"hsa-let-7d-3p","SOCS4"
"hsa-let-7d-3p","ITGB3"
"hsa-let-7d-3p","UBE2I"
"hsa-let-7d-3p","SPRY2"
"hsa-let-7d-3p","ZNF828"
"hsa-let-7d-3p","MEST"
"hsa-let-7d-3p","IL13"
"hsa-let-7d-3p","ZNF167"
"hsa-let-7d-3p","ZNF512B"
"hsa-let-7d-3p","TGFB1"
"hsa-let-7d-3p","HNRNPA1"
"hsa-let-7d-3p","KHSRP"
"hsa-let-7d-3p","BRCA1"
"hsa-let-7d-3p","BRCA2"
"hsa-let-7d-3p","CIB1"
"hsa-let-7d-3p","SSSCA1"
"hsa-let-7d-3p","TAF9"
"hsa-let-7d-3p","HDAC9"
"hsa-let-7d-3p","OPRM1"
"hsa-let-7d-3p","LRRK2"
"hsa-let-7d-3p","CYLD"
"hsa-let-7d-3p","CEBPB"
"hsa-let-7d-3p","DDIT3"
"hsa-let-7d-3p","HMOX1"
"hsa-let-7d-3p","ROS1"
"hsa-let-7d-3p","RPE"
"hsa-let-7d-3p","SRM"
"hsa-let-7d-3p","PAX7"
"hsa-let-7d-3p","NFYC"
"hsa-let-7d-3p","BCL6"
"hsa-let-7d-3p","ALDH1A1"
"hsa-let-7d-3p","ERBB3"
"hsa-let-7d-3p","C17orf91"
"hsa-let-7d-3p","RUNX1"
"hsa-let-7d-3p","CDC25C"
"hsa-let-7d-3p","MMP14"
"hsa-let-7d-3p","MAPK3"
"hsa-let-7d-3p","POLR2A"
"hsa-let-7d-3p","PGRMC1"
"hsa-let-7d-3p","FASN"
"hsa-let-7d-3p","CYFIP2"
"hsa-let-7d-3p","PDGFD"
"hsa-let-7d-3p","PSD4"
"hsa-let-7d-3p","MMP8"
"hsa-let-7d-3p","NLRP1"
"hsa-let-7d-3p","RASSF1"
"hsa-let-7d-3p","GPI"
"hsa-let-7d-3p","TIMP3"
"hsa-let-7d-3p","SOCS1"
"hsa-let-7d-3p","RORA"
"hsa-let-7d-3p","EIF4G1"
"hsa-let-7d-3p","CNTN3"
"hsa-let-7d-3p","XRN1"
"hsa-let-7d-3p","BBS9"
"hsa-let-7d-3p","NES"
"hsa-let-7d-3p","SLC25A10"
"hsa-let-7d-3p","COPS8"
"hsa-let-7d-3p","CSN1S1"
"hsa-let-7d-3p","IFNA1"
"hsa-let-7d-3p","IFNA2"
"hsa-let-7d-3p","IFNG"
"hsa-let-7d-3p","STAT1"
"hsa-let-7d-3p","GADD45A"
"hsa-let-7d-3p","EPB41L3"
"hsa-let-7d-3p","FOSB"
"hsa-let-7d-3p","LTBP1"
"hsa-let-7d-3p","DOK4"
"hsa-let-7d-3p","NCALD"
"hsa-let-7d-3p","CACNA2D2"
"hsa-let-7d-3p","MTSS1"
"hsa-let-7d-3p","SNAI1"
"hsa-let-7d-3p","EGR1"
"hsa-let-7d-3p","IFI44"
"hsa-let-7d-3p","FN1"
"hsa-let-7d-3p","GRB2"
"hsa-let-7d-3p","GAB2"
"hsa-let-7d-3p","EPHA2"
"hsa-let-7d-3p","JARID1B"
"hsa-let-7d-3p","ERBB2"
"hsa-let-7d-3p","LIF"
"hsa-let-7d-3p","CHEK1"
"hsa-let-7d-3p","SYCP3"
"hsa-let-7d-3p","DDX4"
"hsa-let-7d-3p","AIRE"
"hsa-let-7d-3p","IL10"
"hsa-let-7d-3p","CD4"
"hsa-let-7d-3p","ARC"
"hsa-let-7d-3p","CLU"
"hsa-let-7d-3p","BCL2L11"
"hsa-let-7d-3p","ALDH1A3"
"hsa-let-7d-3p","ELF4"
"hsa-let-7d-3p","CCL7"
"hsa-let-7d-3p","SOCS3"
"hsa-let-7d-3p","PPARGC1A"
"hsa-let-7d-3p","AKT2"
"hsa-let-7d-3p","FOXP1"
"hsa-let-7d-3p","ELSPBP1"
"hsa-let-7d-3p","TBX5"
"hsa-let-7d-3p","SLC7A5"
"hsa-let-7d-3p","HAND1"
"hsa-let-7d-3p","ZCCHC6"
"hsa-let-7d-3p","IGF1R"
"hsa-let-7d-3p","MSTN"
"hsa-let-7d-3p","GHR"
"hsa-let-7d-3p","CGA"
"hsa-let-7d-3p","KISS1R"
"hsa-let-7d-3p","CXCR4"
"hsa-let-7d-3p","PROM1"
"hsa-let-7e-5p","DICER1"
"hsa-let-7e-5p","ATP8A2"
"hsa-let-7e-5p","CSAD"
"hsa-let-7e-5p","LIN28"
"hsa-let-7e-5p","ECD"
"hsa-let-7e-5p","TREH"
"hsa-let-7e-5p","PDCD6"
"hsa-let-7e-5p","MAPK14"
"hsa-let-7e-5p","RPIA"
"hsa-let-7e-5p","FBXW11"
"hsa-let-7e-5p","TMEM184B"
"hsa-let-7e-5p","GPD1"
"hsa-let-7e-5p","TMOD3"
"hsa-let-7e-5p","LAMC2"
"hsa-let-7e-5p","TPPP3"
"hsa-let-7e-5p","STK3"
"hsa-let-7e-5p","KLF5"
"hsa-let-7e-5p","ACTG1"
"hsa-let-7e-5p","VEGFA"
"hsa-let-7e-5p","PARP8"
"hsa-let-7e-5p","C6orf134"
"hsa-let-7e-5p","SMC1A"
"hsa-let-7e-5p","STK24"
"hsa-let-7e-5p","CCNT2"
"hsa-let-7e-5p","KIAA0152"
"hsa-let-7e-5p","DMTF1"
"hsa-let-7e-5p","COX8A"
"hsa-let-7e-5p","TAF1C"
"hsa-let-7e-5p","RNASEN"
"hsa-let-7e-5p","DGCR8"
"hsa-let-7e-5p","KRAS"
"hsa-let-7e-5p","NRAS"
"hsa-let-7e-5p","FBXW7"
"hsa-let-7e-5p","SHH"
"hsa-let-7e-5p","PI3"
"hsa-let-7e-5p","PIK3CA"
"hsa-let-7e-5p","DDX6"
"hsa-let-7e-5p","EIF2C1"
"hsa-let-7e-5p","EIF2C2"
"hsa-let-7e-5p","LSM1"
"hsa-let-7e-5p","SCPEP1"
"hsa-let-7e-5p","BCL2"
"hsa-let-7e-5p","TNRC6A"
"hsa-let-7e-5p","LIN28B"
"hsa-let-7e-5p","TNRC6B"
"hsa-let-7e-5p","FMR1"
"hsa-let-7e-5p","MOV10"
"hsa-let-7e-5p","ZNF362"
"hsa-let-7e-5p","HMGA2"
"hsa-let-7e-5p","DNMT1"
"hsa-let-7e-5p","DNMT3B"
"hsa-let-7e-5p","EIF4E"
"hsa-let-7e-5p","FAS"
"hsa-let-7e-5p","TCF19"
"hsa-let-7e-5p","TWIST1"
"hsa-let-7e-5p","CCND1"
"hsa-let-7e-5p","CCNG1"
"hsa-let-7e-5p","CDK6"
"hsa-let-7e-5p","CDC25A"
"hsa-let-7e-5p","POLD3"
"hsa-let-7e-5p","EGFR"
"hsa-let-7e-5p","MYC"
"hsa-let-7e-5p","CYP27B1"
"hsa-let-7e-5p","FOXA1"
"hsa-let-7e-5p","VDR"
"hsa-let-7e-5p","NR1I2"
"hsa-let-7e-5p","E2F1"
"hsa-let-7e-5p","E2F3"
"hsa-let-7e-5p","NOL3"
"hsa-let-7e-5p","TNF"
"hsa-let-7e-5p","FXR1"
"hsa-let-7e-5p","KIT"
"hsa-let-7e-5p","TRAT1"
"hsa-let-7e-5p","TRIM17"
"hsa-let-7e-5p","ATN1"
"hsa-let-7e-5p","AKT1"
"hsa-let-7e-5p","BIRC3"
"hsa-let-7e-5p","PTEN"
"hsa-let-7e-5p","SYNE1"
"hsa-let-7e-5p","FLT3"
"hsa-let-7e-5p","HOXA10"
"hsa-let-7e-5p","MEIS1"
"hsa-let-7e-5p","NPM1"
"hsa-let-7e-5p","CEBPA"
"hsa-let-7e-5p","CCNA2"
"hsa-let-7e-5p","IGF2BP1"
"hsa-let-7e-5p","NPAT"
"hsa-let-7e-5p","TUT1"
"hsa-let-7e-5p","RABEPK"
"hsa-let-7e-5p","EXOSC1"
"hsa-let-7e-5p","CDKN1A"
"hsa-let-7e-5p","PAK3"
"hsa-let-7e-5p","CYCS"
"hsa-let-7e-5p","EIF3A"
"hsa-let-7e-5p","CSF1"
"hsa-let-7e-5p","CDKN2A"
"hsa-let-7e-5p","CDKN2D"
"hsa-let-7e-5p","KITLG"
"hsa-let-7e-5p","SKP1"
"hsa-let-7e-5p","WEE1"
"hsa-let-7e-5p","CDC34"
"hsa-let-7e-5p","HMGA1"
"hsa-let-7e-5p","TRIM32"
"hsa-let-7e-5p","RDX"
"hsa-let-7e-5p","COL1A1"
"hsa-let-7e-5p","COL4A2"
"hsa-let-7e-5p","DUSP2"
"hsa-let-7e-5p","COL5A3"
"hsa-let-7e-5p","CTNNBIP1"
"hsa-let-7e-5p","TGFB3"
"hsa-let-7e-5p","ACVR2A"
"hsa-let-7e-5p","HDAC4"
"hsa-let-7e-5p","BASP1"
"hsa-let-7e-5p","PDHA2"
"hsa-let-7e-5p","TM9SF3"
"hsa-let-7e-5p","RTN4"
"hsa-let-7e-5p","NCAPG"
"hsa-let-7e-5p","WFS1"
"hsa-let-7e-5p","DERL1"
"hsa-let-7e-5p","WIBG"
"hsa-let-7e-5p","PLOD3"
"hsa-let-7e-5p","JAG1"
"hsa-let-7e-5p","NDUFA2"
"hsa-let-7e-5p","WNT1"
"hsa-let-7e-5p","LAMP3"
"hsa-let-7e-5p","HAND2"
"hsa-let-7e-5p","DCN"
"hsa-let-7e-5p","AMACR"
"hsa-let-7e-5p","DYRK2"
"hsa-let-7e-5p","CBS"
"hsa-let-7e-5p","SLC27A4"
"hsa-let-7e-5p","IGF1"
"hsa-let-7e-5p","SOX2"
"hsa-let-7e-5p","E2F2"
"hsa-let-7e-5p","ESR1"
"hsa-let-7e-5p","ESR2"
"hsa-let-7e-5p","NCOA3"
"hsa-let-7e-5p","SF4"
"hsa-let-7e-5p","PGC"
"hsa-let-7e-5p","PRDM1"
"hsa-let-7e-5p","IL6"
"hsa-let-7e-5p","CISH"
"hsa-let-7e-5p","NFKBIA"
"hsa-let-7e-5p","SRC"
"hsa-let-7e-5p","NCBP1"
"hsa-let-7e-5p","ARS2"
"hsa-let-7e-5p","ZEB1"
"hsa-let-7e-5p","TLR4"
"hsa-let-7e-5p","SOCS1"
"hsa-let-7e-5p","ZCCHC11"
"hsa-let-7e-5p","CHAF1A"
"hsa-let-7e-5p","CCR4"
"hsa-let-7e-5p","TMEM132D"
"hsa-let-7e-5p","EPHB2"
"hsa-let-7e-5p","TARBP2"
"hsa-let-7e-5p","UHRF2"
"hsa-let-7e-5p","TNRC6C"
"hsa-let-7e-5p","TGFBR1"
"hsa-let-7e-5p","PRTN3"
"hsa-let-7e-5p","NFKB1"
"hsa-let-7e-5p","STAT3"
"hsa-let-7e-5p","NRIP1"
"hsa-let-7e-5p","EIF2C4"
"hsa-let-7e-5p","TP53"
"hsa-let-7e-5p","RET"
"hsa-let-7e-5p","NKX2-1"
"hsa-let-7e-5p","NCOA4"
"hsa-let-7e-5p","MYCN"
"hsa-let-7e-5p","CLEC5A"
"hsa-let-7e-5p","SLC7A1"
"hsa-let-7e-5p","RBPJL"
"hsa-let-7e-5p","CD46"
"hsa-let-7e-5p","LARP4"
"hsa-let-7e-5p","CNN3"
"hsa-let-7e-5p","ELK3"
"hsa-let-7e-5p","ATP6V1B2"
"hsa-let-7e-5p","HNF4A"
"hsa-let-7e-5p","BRAF"
"hsa-let-7e-5p","MBL2"
"hsa-let-7e-5p","GLI1"
"hsa-let-7e-5p","SMOX"
"hsa-let-7e-5p","SMO"
"hsa-let-7e-5p","TP63"
"hsa-let-7e-5p","MCL1"
"hsa-let-7e-5p","BCL2L1"
"hsa-let-7e-5p","CCND2"
"hsa-let-7e-5p","CEBPZ"
"hsa-let-7e-5p","XPO1"
"hsa-let-7e-5p","HK1"
"hsa-let-7e-5p","NPC1"
"hsa-let-7e-5p","IL8RA"
"hsa-let-7e-5p","CKAP4"
"hsa-let-7e-5p","RBBP6"
"hsa-let-7e-5p","TP73"
"hsa-let-7e-5p","SOCS4"
"hsa-let-7e-5p","IFNA1"
"hsa-let-7e-5p","CD40LG"
"hsa-let-7e-5p","ITGB3"
"hsa-let-7e-5p","UBE2I"
"hsa-let-7e-5p","SPRY2"
"hsa-let-7e-5p","MEST"
"hsa-let-7e-5p","PSMA7"
"hsa-let-7e-5p","IL13"
"hsa-let-7e-5p","ZNF167"
"hsa-let-7e-5p","ZNF512B"
"hsa-let-7e-5p","TGFB1"
"hsa-let-7e-5p","HNRNPA1"
"hsa-let-7e-5p","KHSRP"
"hsa-let-7e-5p","BRCA1"
"hsa-let-7e-5p","BRCA2"
"hsa-let-7e-5p","OPRM1"
"hsa-let-7e-5p","LRRK2"
"hsa-let-7e-5p","CYLD"
"hsa-let-7e-5p","CEBPB"
"hsa-let-7e-5p","DDIT3"
"hsa-let-7e-5p","HMOX1"
"hsa-let-7e-5p","ROS1"
"hsa-let-7e-5p","RPE"
"hsa-let-7e-5p","SRM"
"hsa-let-7e-5p","PAX7"
"hsa-let-7e-5p","BCL6"
"hsa-let-7e-5p","ALDH1A1"
"hsa-let-7e-5p","ERBB3"
"hsa-let-7e-5p","C17orf91"
"hsa-let-7e-5p","RUNX1"
"hsa-let-7e-5p","CDC25C"
"hsa-let-7e-5p","MMP14"
"hsa-let-7e-5p","MAPK3"
"hsa-let-7e-5p","POLR2A"
"hsa-let-7e-5p","PGRMC1"
"hsa-let-7e-5p","SMARCA5"
"hsa-let-7e-5p","FASN"
"hsa-let-7e-5p","CYFIP2"
"hsa-let-7e-5p","PSD4"
"hsa-let-7e-5p","MMP8"
"hsa-let-7e-5p","RASSF1"
"hsa-let-7e-5p","GPI"
"hsa-let-7e-5p","TIMP3"
"hsa-let-7e-5p","RORA"
"hsa-let-7e-5p","AKT1S1"
"hsa-let-7e-5p","EIF4G1"
"hsa-let-7e-5p","CNTN3"
"hsa-let-7e-5p","XRN1"
"hsa-let-7e-5p","BBS9"
"hsa-let-7e-5p","NES"
"hsa-let-7e-5p","SLC25A10"
"hsa-let-7e-5p","COPS8"
"hsa-let-7e-5p","CSN1S1"
"hsa-let-7e-5p","IFNA2"
"hsa-let-7e-5p","IFNG"
"hsa-let-7e-5p","STAT1"
"hsa-let-7e-5p","GADD45A"
"hsa-let-7e-5p","EPB41L3"
"hsa-let-7e-5p","FOSB"
"hsa-let-7e-5p","LTBP1"
"hsa-let-7e-5p","DOK4"
"hsa-let-7e-5p","NCALD"
"hsa-let-7e-5p","CACNA2D2"
"hsa-let-7e-5p","MTSS1"
"hsa-let-7e-5p","CASP3"
"hsa-let-7e-5p","CASP8"
"hsa-let-7e-5p","CASP9"
"hsa-let-7e-5p","EGR1"
"hsa-let-7e-5p","IFI44"
"hsa-let-7e-5p","FN1"
"hsa-let-7e-5p","GRB2"
"hsa-let-7e-5p","GAB2"
"hsa-let-7e-5p","EPHA2"
"hsa-let-7e-5p","JARID1B"
"hsa-let-7e-5p","CSF1R"
"hsa-let-7e-5p","DNMT3A"
"hsa-let-7e-5p","EDG2"
"hsa-let-7e-5p","NUMA1"
"hsa-let-7e-5p","ABCG4"
"hsa-let-7e-5p","TMSB10"
"hsa-let-7e-5p","ERBB2"
"hsa-let-7e-5p","LIF"
"hsa-let-7e-5p","CHEK1"
"hsa-let-7e-5p","AIRE"
"hsa-let-7e-5p","IL10"
"hsa-let-7e-5p","CD4"
"hsa-let-7e-5p","ARC"
"hsa-let-7e-5p","CLU"
"hsa-let-7e-5p","ELF4"
"hsa-let-7e-5p","CCL7"
"hsa-let-7e-5p","SOCS3"
"hsa-let-7e-5p","PPARGC1A"
"hsa-let-7e-5p","AKT2"
"hsa-let-7e-5p","FOXP1"
"hsa-let-7e-5p","ELSPBP1"
"hsa-let-7e-5p","TBX5"
"hsa-let-7e-5p","SLC7A5"
"hsa-let-7e-5p","HAND1"
"hsa-let-7e-5p","ZCCHC6"
"hsa-let-7e-5p","IGF1R"
"hsa-let-7e-5p","MSTN"
"hsa-let-7e-5p","GHR"
"hsa-let-7e-5p","CGA"
"hsa-let-7e-5p","KISS1R"
"hsa-let-7e-5p","CXCR4"
"hsa-let-7e-5p","PROM1"
"hsa-let-7e-3p","DICER1"
"hsa-let-7e-3p","ATP8A2"
"hsa-let-7e-3p","CSAD"
"hsa-let-7e-3p","LIN28"
"hsa-let-7e-3p","ECD"
"hsa-let-7e-3p","TREH"
"hsa-let-7e-3p","PDCD6"
"hsa-let-7e-3p","MAPK14"
"hsa-let-7e-3p","RPIA"
"hsa-let-7e-3p","FBXW11"
"hsa-let-7e-3p","TMEM184B"
"hsa-let-7e-3p","GPD1"
"hsa-let-7e-3p","TMOD3"
"hsa-let-7e-3p","LAMC2"
"hsa-let-7e-3p","TPPP3"
"hsa-let-7e-3p","STK3"
"hsa-let-7e-3p","KLF5"
"hsa-let-7e-3p","ACTG1"
"hsa-let-7e-3p","VEGFA"
"hsa-let-7e-3p","PARP8"
"hsa-let-7e-3p","C6orf134"
"hsa-let-7e-3p","SMC1A"
"hsa-let-7e-3p","STK24"
"hsa-let-7e-3p","CCNT2"
"hsa-let-7e-3p","KIAA0152"
"hsa-let-7e-3p","DMTF1"
"hsa-let-7e-3p","COX8A"
"hsa-let-7e-3p","TAF1C"
"hsa-let-7e-3p","RNASEN"
"hsa-let-7e-3p","DGCR8"
"hsa-let-7e-3p","KRAS"
"hsa-let-7e-3p","NRAS"
"hsa-let-7e-3p","FBXW7"
"hsa-let-7e-3p","SHH"
"hsa-let-7e-3p","PI3"
"hsa-let-7e-3p","PIK3CA"
"hsa-let-7e-3p","DDX6"
"hsa-let-7e-3p","EIF2C1"
"hsa-let-7e-3p","EIF2C2"
"hsa-let-7e-3p","LSM1"
"hsa-let-7e-3p","SCPEP1"
"hsa-let-7e-3p","BCL2"
"hsa-let-7e-3p","TNRC6A"
"hsa-let-7e-3p","LIN28B"
"hsa-let-7e-3p","TNRC6B"
"hsa-let-7e-3p","FMR1"
"hsa-let-7e-3p","MOV10"
"hsa-let-7e-3p","ZNF362"
"hsa-let-7e-3p","HMGA2"
"hsa-let-7e-3p","DNMT1"
"hsa-let-7e-3p","DNMT3B"
"hsa-let-7e-3p","EIF4E"
"hsa-let-7e-3p","FAS"
"hsa-let-7e-3p","TCF19"
"hsa-let-7e-3p","TWIST1"
"hsa-let-7e-3p","CCND1"
"hsa-let-7e-3p","CCNG1"
"hsa-let-7e-3p","CDK6"
"hsa-let-7e-3p","CDC25A"
"hsa-let-7e-3p","POLD3"
"hsa-let-7e-3p","EGFR"
"hsa-let-7e-3p","MYC"
"hsa-let-7e-3p","CYP27B1"
"hsa-let-7e-3p","FOXA1"
"hsa-let-7e-3p","VDR"
"hsa-let-7e-3p","NR1I2"
"hsa-let-7e-3p","E2F1"
"hsa-let-7e-3p","E2F3"
"hsa-let-7e-3p","NOL3"
"hsa-let-7e-3p","TNF"
"hsa-let-7e-3p","FXR1"
"hsa-let-7e-3p","KIT"
"hsa-let-7e-3p","TRAT1"
"hsa-let-7e-3p","TRIM17"
"hsa-let-7e-3p","ATN1"
"hsa-let-7e-3p","AKT1"
"hsa-let-7e-3p","BIRC3"
"hsa-let-7e-3p","PTEN"
"hsa-let-7e-3p","SYNE1"
"hsa-let-7e-3p","FLT3"
"hsa-let-7e-3p","HOXA10"
"hsa-let-7e-3p","MEIS1"
"hsa-let-7e-3p","NPM1"
"hsa-let-7e-3p","CEBPA"
"hsa-let-7e-3p","CCNA2"
"hsa-let-7e-3p","IGF2BP1"
"hsa-let-7e-3p","NPAT"
"hsa-let-7e-3p","TUT1"
"hsa-let-7e-3p","RABEPK"
"hsa-let-7e-3p","EXOSC1"
"hsa-let-7e-3p","CDKN1A"
"hsa-let-7e-3p","PAK3"
"hsa-let-7e-3p","CYCS"
"hsa-let-7e-3p","EIF3A"
"hsa-let-7e-3p","CSF1"
"hsa-let-7e-3p","CDKN2A"
"hsa-let-7e-3p","CDKN2D"
"hsa-let-7e-3p","KITLG"
"hsa-let-7e-3p","SKP1"
"hsa-let-7e-3p","WEE1"
"hsa-let-7e-3p","CDC34"
"hsa-let-7e-3p","HMGA1"
"hsa-let-7e-3p","TRIM32"
"hsa-let-7e-3p","RDX"
"hsa-let-7e-3p","COL1A1"
"hsa-let-7e-3p","COL4A2"
"hsa-let-7e-3p","DUSP2"
"hsa-let-7e-3p","COL5A3"
"hsa-let-7e-3p","CTNNBIP1"
"hsa-let-7e-3p","TGFB3"
"hsa-let-7e-3p","ACVR2A"
"hsa-let-7e-3p","HDAC4"
"hsa-let-7e-3p","BASP1"
"hsa-let-7e-3p","PDHA2"
"hsa-let-7e-3p","TM9SF3"
"hsa-let-7e-3p","RTN4"
"hsa-let-7e-3p","NCAPG"
"hsa-let-7e-3p","WFS1"
"hsa-let-7e-3p","DERL1"
"hsa-let-7e-3p","WIBG"
"hsa-let-7e-3p","PLOD3"
"hsa-let-7e-3p","HGF"
"hsa-let-7e-3p","JUN"
"hsa-let-7e-3p","NF2"
"hsa-let-7e-3p","PDGFA"
"hsa-let-7e-3p","JAG1"
"hsa-let-7e-3p","NDUFA2"
"hsa-let-7e-3p","WNT1"
"hsa-let-7e-3p","LAMP3"
"hsa-let-7e-3p","HAND2"
"hsa-let-7e-3p","DCN"
"hsa-let-7e-3p","AMACR"
"hsa-let-7e-3p","DYRK2"
"hsa-let-7e-3p","CBS"
"hsa-let-7e-3p","SLC27A4"
"hsa-let-7e-3p","IGF1"
"hsa-let-7e-3p","SOX2"
"hsa-let-7e-3p","E2F2"
"hsa-let-7e-3p","ESR1"
"hsa-let-7e-3p","ESR2"
"hsa-let-7e-3p","NCOA3"
"hsa-let-7e-3p","SF4"
"hsa-let-7e-3p","PGC"
"hsa-let-7e-3p","PRDM1"
"hsa-let-7e-3p","IL6"
"hsa-let-7e-3p","CISH"
"hsa-let-7e-3p","NFKBIA"
"hsa-let-7e-3p","SRC"
"hsa-let-7e-3p","NCBP1"
"hsa-let-7e-3p","ARS2"
"hsa-let-7e-3p","ZEB1"
"hsa-let-7e-3p","TLR4"
"hsa-let-7e-3p","SOCS1"
"hsa-let-7e-3p","ZCCHC11"
"hsa-let-7e-3p","CHAF1A"
"hsa-let-7e-3p","CCR4"
"hsa-let-7e-3p","TMEM132D"
"hsa-let-7e-3p","EPHB2"
"hsa-let-7e-3p","TARBP2"
"hsa-let-7e-3p","UHRF2"
"hsa-let-7e-3p","TNRC6C"
"hsa-let-7e-3p","TGFBR1"
"hsa-let-7e-3p","PRTN3"
"hsa-let-7e-3p","NFKB1"
"hsa-let-7e-3p","STAT3"
"hsa-let-7e-3p","NRIP1"
"hsa-let-7e-3p","EIF2C4"
"hsa-let-7e-3p","TP53"
"hsa-let-7e-3p","RET"
"hsa-let-7e-3p","NKX2-1"
"hsa-let-7e-3p","NCOA4"
"hsa-let-7e-3p","MYCN"
"hsa-let-7e-3p","CLEC5A"
"hsa-let-7e-3p","SLC7A1"
"hsa-let-7e-3p","RBPJL"
"hsa-let-7e-3p","CD46"
"hsa-let-7e-3p","LARP4"
"hsa-let-7e-3p","CNN3"
"hsa-let-7e-3p","ELK3"
"hsa-let-7e-3p","ATP6V1B2"
"hsa-let-7e-3p","HNF4A"
"hsa-let-7e-3p","BRAF"
"hsa-let-7e-3p","MBL2"
"hsa-let-7e-3p","GLI1"
"hsa-let-7e-3p","SMOX"
"hsa-let-7e-3p","SMO"
"hsa-let-7e-3p","TP63"
"hsa-let-7e-3p","MCL1"
"hsa-let-7e-3p","BCL2L1"
"hsa-let-7e-3p","CCND2"
"hsa-let-7e-3p","CEBPZ"
"hsa-let-7e-3p","XPO1"
"hsa-let-7e-3p","HK1"
"hsa-let-7e-3p","NPC1"
"hsa-let-7e-3p","IL8RA"
"hsa-let-7e-3p","CKAP4"
"hsa-let-7e-3p","RBBP6"
"hsa-let-7e-3p","TP73"
"hsa-let-7e-3p","SOCS4"
"hsa-let-7e-3p","IFNA1"
"hsa-let-7e-3p","CD40LG"
"hsa-let-7e-3p","ITGB3"
"hsa-let-7e-3p","UBE2I"
"hsa-let-7e-3p","SPRY2"
"hsa-let-7e-3p","MEST"
"hsa-let-7e-3p","PSMA7"
"hsa-let-7e-3p","IL13"
"hsa-let-7e-3p","ZNF167"
"hsa-let-7e-3p","ZNF512B"
"hsa-let-7e-3p","TGFB1"
"hsa-let-7e-3p","HNRNPA1"
"hsa-let-7e-3p","KHSRP"
"hsa-let-7e-3p","BRCA1"
"hsa-let-7e-3p","BRCA2"
"hsa-let-7e-3p","OPRM1"
"hsa-let-7e-3p","LRRK2"
"hsa-let-7e-3p","CYLD"
"hsa-let-7e-3p","CEBPB"
"hsa-let-7e-3p","DDIT3"
"hsa-let-7e-3p","HMOX1"
"hsa-let-7e-3p","ROS1"
"hsa-let-7e-3p","RPE"
"hsa-let-7e-3p","SRM"
"hsa-let-7e-3p","PAX7"
"hsa-let-7e-3p","BCL6"
"hsa-let-7e-3p","ALDH1A1"
"hsa-let-7e-3p","ERBB3"
"hsa-let-7e-3p","C17orf91"
"hsa-let-7e-3p","RUNX1"
"hsa-let-7e-3p","CDC25C"
"hsa-let-7e-3p","MMP14"
"hsa-let-7e-3p","MAPK3"
"hsa-let-7e-3p","POLR2A"
"hsa-let-7e-3p","PGRMC1"
"hsa-let-7e-3p","SMARCA5"
"hsa-let-7e-3p","FASN"
"hsa-let-7e-3p","CYFIP2"
"hsa-let-7e-3p","PSD4"
"hsa-let-7e-3p","MMP8"
"hsa-let-7e-3p","RASSF1"
"hsa-let-7e-3p","GPI"
"hsa-let-7e-3p","TIMP3"
"hsa-let-7e-3p","RORA"
"hsa-let-7e-3p","AKT1S1"
"hsa-let-7e-3p","EIF4G1"
"hsa-let-7e-3p","CNTN3"
"hsa-let-7e-3p","XRN1"
"hsa-let-7e-3p","BBS9"
"hsa-let-7e-3p","NES"
"hsa-let-7e-3p","SLC25A10"
"hsa-let-7e-3p","COPS8"
"hsa-let-7e-3p","CSN1S1"
"hsa-let-7e-3p","IFNA2"
"hsa-let-7e-3p","IFNG"
"hsa-let-7e-3p","STAT1"
"hsa-let-7e-3p","GADD45A"
"hsa-let-7e-3p","EPB41L3"
"hsa-let-7e-3p","FOSB"
"hsa-let-7e-3p","LTBP1"
"hsa-let-7e-3p","DOK4"
"hsa-let-7e-3p","NCALD"
"hsa-let-7e-3p","CACNA2D2"
"hsa-let-7e-3p","MTSS1"
"hsa-let-7e-3p","CASP3"
"hsa-let-7e-3p","CASP8"
"hsa-let-7e-3p","CASP9"
"hsa-let-7e-3p","EGR1"
"hsa-let-7e-3p","IFI44"
"hsa-let-7e-3p","FN1"
"hsa-let-7e-3p","GRB2"
"hsa-let-7e-3p","GAB2"
"hsa-let-7e-3p","EPHA2"
"hsa-let-7e-3p","JARID1B"
"hsa-let-7e-3p","CSF1R"
"hsa-let-7e-3p","DNMT3A"
"hsa-let-7e-3p","EDG2"
"hsa-let-7e-3p","NUMA1"
"hsa-let-7e-3p","ABCG4"
"hsa-let-7e-3p","TMSB10"
"hsa-let-7e-3p","ERBB2"
"hsa-let-7e-3p","LIF"
"hsa-let-7e-3p","CHEK1"
"hsa-let-7e-3p","AIRE"
"hsa-let-7e-3p","IL10"
"hsa-let-7e-3p","CD4"
"hsa-let-7e-3p","ARC"
"hsa-let-7e-3p","CLU"
"hsa-let-7e-3p","ELF4"
"hsa-let-7e-3p","CCL7"
"hsa-let-7e-3p","SOCS3"
"hsa-let-7e-3p","PPARGC1A"
"hsa-let-7e-3p","AKT2"
"hsa-let-7e-3p","FOXP1"
"hsa-let-7e-3p","ELSPBP1"
"hsa-let-7e-3p","TBX5"
"hsa-let-7e-3p","SLC7A5"
"hsa-let-7e-3p","HAND1"
