miRNAs,Gene
hsa-miR-141*,ROS1
hsa-miR-141*,BBS9
hsa-miR-141*,SOX17
hsa-miR-141*,TBX1
hsa-miR-141*,CXCR4
hsa-miR-141*,PROM1
hsa-miR-142-3p,ADAR
hsa-miR-142-3p,ADARB1
hsa-miR-142-3p,RNASEN
hsa-miR-142-3p,SCPEP1
hsa-miR-142-3p,CD8A
hsa-miR-142-3p,LMO2
hsa-miR-142-3p,CXCR4
hsa-miR-142-3p,PROM1
hsa-miR-142-3p,MAS1
hsa-miR-142-3p,CREB1
hsa-miR-142-3p,AKT1
hsa-miR-142-3p,JUN
hsa-miR-142-3p,CCND1
hsa-miR-142-3p,ADCY9
hsa-miR-142-3p,EXTL3
hsa-miR-142-3p,ZNF828
hsa-miR-142-3p,APRT
hsa-miR-142-3p,IL2RA
hsa-miR-142-3p,FOXP3
hsa-miR-142-3p,CD4
hsa-miR-142-3p,CDKN1A
hsa-miR-142-3p,CSK
hsa-miR-142-3p,BBC3
hsa-miR-142-3p,ITGA3
hsa-miR-142-3p,JARID2
hsa-miR-142-3p,MDM2
hsa-miR-142-3p,PMAIP1
hsa-miR-142-3p,PRKACA
hsa-miR-142-3p,SALL4
hsa-miR-142-3p,RARG
hsa-miR-142-3p,TP53
hsa-miR-142-3p,APCS
hsa-miR-142-3p,DICER1
hsa-miR-142-3p,TIMM8A
hsa-miR-142-3p,ERBB4
hsa-miR-142-3p,KCNMA1
hsa-miR-142-3p,LOX
hsa-miR-142-3p,SEMA6A
hsa-miR-142-3p,PTPN13
hsa-miR-142-3p,SFRP1
hsa-miR-142-3p,SLC12A1
hsa-miR-142-3p,TCF21
hsa-miR-142-3p,VEGFA
hsa-miR-142-3p,FMR1
hsa-miR-142-3p,MYB
hsa-miR-142-3p,ATP8A2
hsa-miR-142-3p,ENTPD1
hsa-miR-142-3p,NT5C1A
hsa-miR-142-3p,SOX2
hsa-miR-142-3p,KLF4
hsa-miR-142-3p,C9orf127
hsa-miR-142-3p,MAPK8
hsa-miR-142-3p,FPRL1
hsa-miR-142-3p,HSH2D
hsa-miR-142-3p,TLR4
hsa-miR-142-3p,ST8SIA4
hsa-miR-142-3p,TPM1
hsa-miR-142-3p,TNFRSF4
hsa-miR-142-3p,FZD5
hsa-miR-142-3p,KRAS
hsa-miR-142-3p,COTL1
hsa-miR-142-3p,LYPLA3
hsa-miR-142-3p,TBCE
hsa-miR-142-3p,COX8A
hsa-miR-142-3p,DNMT1
hsa-miR-142-3p,CTLA4
hsa-miR-142-3p,NDUFA2
hsa-miR-142-3p,RC3H1
hsa-miR-142-3p,IL10
hsa-miR-142-3p,IL17A
hsa-miR-142-3p,IL17D
hsa-miR-142-3p,NR3C1
hsa-miR-142-3p,POMC
hsa-miR-142-3p,IFI44
hsa-miR-142-3p,IFIT3
hsa-miR-142-3p,MX1
hsa-miR-142-3p,STAT1
hsa-miR-142-3p,ODZ1
hsa-miR-142-3p,CD84
hsa-miR-142-3p,F8
hsa-miR-142-3p,FMNL2
hsa-miR-142-3p,HMGA1
hsa-miR-142-3p,FMNL1
hsa-miR-143,MAPK7
hsa-miR-143,ITGAM
hsa-miR-143,ITGB1
hsa-miR-143,TNNI3
hsa-miR-143,TP53
hsa-miR-143,IRAK2
hsa-miR-143,JAK2
hsa-miR-143,HMGA2
hsa-miR-143,DICER1
hsa-miR-143,FABP4
hsa-miR-143,PPARG
hsa-miR-143,UCP1
hsa-miR-143,CREB1
hsa-miR-143,AKT1
hsa-miR-143,JUN
hsa-miR-143,CCND1
hsa-miR-143,KRAS
hsa-miR-143,MAPK3
hsa-miR-143,REST
hsa-miR-143,TNF
hsa-miR-143,APC
hsa-miR-143,KRT14
hsa-miR-143,ODZ1
hsa-miR-143,BCL2
hsa-miR-143,NPC1
hsa-miR-143,VEGFA
hsa-miR-143,MYC
hsa-miR-143,TGFBR2
hsa-miR-143,FASN
hsa-miR-143,FOXO3
hsa-miR-143,FASLG
hsa-miR-143,FNDC3B
hsa-miR-143,KCTD11
hsa-miR-143,KCNH8
hsa-miR-143,NKX2-5
hsa-miR-143,NKX2-3
hsa-miR-143,KLF4
hsa-miR-143,RAB27A
hsa-miR-143,POLD3
hsa-miR-143,DDX5
hsa-miR-143,RNASEN
hsa-miR-143,DNMT3A
hsa-miR-143,SRF
hsa-miR-143,NFKB1
hsa-miR-143,LPIN1
hsa-miR-143,PYCR2
hsa-miR-143,PCK2
hsa-miR-143,KIAA1627
hsa-miR-143,SLC2A2
hsa-miR-143,KLF5
hsa-miR-143,MAP3K7
hsa-miR-143,TNFSF10
hsa-miR-143,PSTPIP1
hsa-miR-143,PDCD5
hsa-miR-143,CDKN1A
hsa-miR-143,ERCC8
hsa-miR-143,MMP3
hsa-miR-143,MMP9
hsa-miR-143,MYH11
hsa-miR-143,ACTA2
hsa-miR-143,SMTN
hsa-miR-143,TAGLN
hsa-miR-143,HNF4A
hsa-miR-143,BRCA1
hsa-miR-143,SRC
hsa-miR-143,MYO6
hsa-miR-143,LCT
hsa-miR-143,NTS
hsa-miR-143,ADD3
hsa-miR-143,CKAP4
hsa-miR-143,DGCR8
hsa-miR-143,RBBP6
hsa-miR-143,TP73
hsa-miR-143,VCAN
hsa-miR-143,COX8A
hsa-miR-143,MYCN
hsa-miR-143,RREB1
hsa-miR-143,SOX18
hsa-miR-143,BEX1
hsa-miR-143,SOX2
hsa-miR-143,LEF1
hsa-miR-143,SPI1
hsa-miR-143,FSCN1
hsa-miR-143,EVI1
hsa-miR-143,RAD51L3
hsa-miR-143,ACE
hsa-miR-143,ANG
hsa-miR-143,ACE2
hsa-miR-143,FOS
hsa-miR-143,PTEN
hsa-miR-143,RABEP2
hsa-miR-143,FOSL1
hsa-miR-143,PTN
hsa-miR-143,LIF
hsa-miR-143,CDK4
hsa-miR-143,MAEA
hsa-miR-143,FOXO1
hsa-miR-143,ERBB3
hsa-miR-143,ERBB4
hsa-miR-143,CLU
hsa-miR-143,KIR3DL1
hsa-miR-143,PIK3CA
hsa-miR-143,FRAP1
hsa-miR-143,HOOK2
hsa-miR-143*,MAPK7
hsa-miR-143*,ITGAM
hsa-miR-143*,ITGB1
hsa-miR-143*,TNNI3
hsa-miR-143*,TP53
hsa-miR-143*,IRAK2
hsa-miR-143*,JAK2
hsa-miR-143*,HMGA2
hsa-miR-143*,DICER1
hsa-miR-143*,FABP4
hsa-miR-143*,PPARG
hsa-miR-143*,UCP1
hsa-miR-143*,CREB1
hsa-miR-143*,AKT1
hsa-miR-143*,JUN
hsa-miR-143*,CCND1
hsa-miR-143*,KRAS
hsa-miR-143*,MAPK3
hsa-miR-143*,REST
hsa-miR-143*,TNF
hsa-miR-143*,APC
hsa-miR-143*,KRT14
hsa-miR-143*,ODZ1
hsa-miR-143*,BCL2
hsa-miR-143*,NPC1
hsa-miR-143*,VEGFA
hsa-miR-143*,MYC
hsa-miR-143*,TGFBR2
hsa-miR-143*,FASN
hsa-miR-143*,FOXO3
hsa-miR-143*,FASLG
hsa-miR-143*,FNDC3B
hsa-miR-143*,KCTD11
hsa-miR-143*,KCNH8
hsa-miR-143*,NKX2-5
hsa-miR-143*,NKX2-3
hsa-miR-143*,KLF4
hsa-miR-143*,RAB27A
hsa-miR-143*,POLD3
hsa-miR-143*,DDX5
hsa-miR-143*,RNASEN
hsa-miR-143*,DNMT3A
hsa-miR-143*,SRF
hsa-miR-143*,NFKB1
hsa-miR-143*,LPIN1
hsa-miR-143*,PYCR2
hsa-miR-143*,PCK2
hsa-miR-143*,KIAA1627
hsa-miR-143*,SLC2A2
hsa-miR-143*,KLF5
hsa-miR-143*,MAP3K7
hsa-miR-143*,TNFSF10
hsa-miR-143*,PSTPIP1
hsa-miR-143*,PDCD5
hsa-miR-143*,CDKN1A
hsa-miR-143*,ERCC8
hsa-miR-143*,MMP3
hsa-miR-143*,MMP9
hsa-miR-143*,MYH11
hsa-miR-143*,ACTA2
hsa-miR-143*,SMTN
hsa-miR-143*,TAGLN
hsa-miR-143*,HNF4A
hsa-miR-143*,BRCA1
hsa-miR-143*,SRC
hsa-miR-143*,MYO6
hsa-miR-143*,LCT
hsa-miR-143*,NTS
hsa-miR-143*,ADD3
hsa-miR-143*,CKAP4
hsa-miR-143*,DGCR8
hsa-miR-143*,RBBP6
hsa-miR-143*,TP73
hsa-miR-143*,VCAN
hsa-miR-143*,COX8A
hsa-miR-143*,MYCN
hsa-miR-143*,RREB1
hsa-miR-143*,SOX18
hsa-miR-143*,BEX1
hsa-miR-143*,SOX2
hsa-miR-143*,LEF1
hsa-miR-143*,SPI1
hsa-miR-143*,FSCN1
hsa-miR-143*,EVI1
hsa-miR-143*,RAD51L3
hsa-miR-143*,ACE
hsa-miR-143*,ANG
hsa-miR-143*,ACE2
hsa-miR-143*,FOS
hsa-miR-143*,PTEN
hsa-miR-143*,RABEP2
hsa-miR-143*,FOSL1
hsa-miR-143*,PTN
hsa-miR-143*,LIF
hsa-miR-143*,CDK4
hsa-miR-143*,MAEA
hsa-miR-143*,FOXO1
hsa-miR-143*,ERBB3
hsa-miR-143*,ERBB4
hsa-miR-143*,CLU
hsa-miR-143*,KIR3DL1
hsa-miR-143*,PIK3CA
hsa-miR-143*,FRAP1
hsa-miR-143*,HOOK2
hsa-miR-145,MAPK14
hsa-miR-145,RPIA
hsa-miR-145,FBXW11
hsa-miR-145,TMEM184B
hsa-miR-145,GPD1
hsa-miR-145,TMOD3
hsa-miR-145,LAMC2
hsa-miR-145,TPPP3
hsa-miR-145,STK3
hsa-miR-145,KLF5
hsa-miR-145,ACTG1
hsa-miR-145,VEGFA
hsa-miR-145,PARP8
hsa-miR-145,C6orf134
hsa-miR-145,SMC1A
hsa-miR-145,STK24
hsa-miR-145,CCNT2
hsa-miR-145,KIAA0152
hsa-miR-145,DMTF1
hsa-miR-145,CCND1
hsa-miR-145,CCNG1
hsa-miR-145,IRS1
hsa-miR-145,MYCN
hsa-miR-145,E2F3
hsa-miR-145,EIF4EBP1
hsa-miR-145,MCL1
hsa-miR-145,BCL2
hsa-miR-145,ERBB2
hsa-miR-145,TP53
hsa-miR-145,HOXA9
hsa-miR-145,IRAK2
hsa-miR-145,JAK2
hsa-miR-145,HMGA2
hsa-miR-145,DICER1
hsa-miR-145,CD2AP
hsa-miR-145,WT1
hsa-miR-145,CREB1
hsa-miR-145,AKT1
hsa-miR-145,JUN
hsa-miR-145,RNASEN
hsa-miR-145,DGCR8
hsa-miR-145,SOD2
hsa-miR-145,FCER2
hsa-miR-145,CLEC4G
hsa-miR-145,ODZ1
hsa-miR-145,NPC1
hsa-miR-145,RTKN
hsa-miR-145,KRT7
hsa-miR-145,ASAHL
hsa-miR-145,IGF1
hsa-miR-145,IGF1R
hsa-miR-145,SOX2
hsa-miR-145,KLF4
hsa-miR-145,MYC
hsa-miR-145,TGFBR2
hsa-miR-145,GALNT1
hsa-miR-145,SOX4
hsa-miR-145,EGFR
hsa-miR-145,KCNH8
hsa-miR-145,NKX2-5
hsa-miR-145,NKX2-3
hsa-miR-145,POLD3
hsa-miR-145,DDX5
hsa-miR-145,COX8A
hsa-miR-145,SRF
hsa-miR-145,ESR1
hsa-miR-145,PPP3CA
hsa-miR-145,CBFB
hsa-miR-145,CLINT1
hsa-miR-145,FLI1
hsa-miR-145,PDGFB
hsa-miR-145,CDH11
hsa-miR-145,CTNNB1
hsa-miR-145,MUC1
hsa-miR-145,CDKN1A
hsa-miR-145,ERCC8
hsa-miR-145,MMP3
hsa-miR-145,MMP9
hsa-miR-145,MYH11
hsa-miR-145,ACTA2
hsa-miR-145,SMTN
hsa-miR-145,TAGLN
hsa-miR-145,EPHB2
hsa-miR-145,BIRC2
hsa-miR-145,FSCN1
hsa-miR-145,STAT1
hsa-miR-145,ADAM17
hsa-miR-145,YES1
hsa-miR-145,VANGL1
hsa-miR-145,IFNG
hsa-miR-145,PAK3
hsa-miR-145,BNIP3
hsa-miR-145,SRC
hsa-miR-145,MYO6
hsa-miR-145,EWSR1
hsa-miR-145,EGF
hsa-miR-145,FRAP1
hsa-miR-145,IFNA1
hsa-miR-145,RPS6KB1
hsa-miR-145,SMPD1
hsa-miR-145,TSC2
hsa-miR-145,CKAP4
hsa-miR-145,RBBP6
hsa-miR-145,TP73
hsa-miR-145,TNFSF10
hsa-miR-145,DFFA
hsa-miR-145,DFFB
hsa-miR-145,EIF2C1
hsa-miR-145,EIF2C2
hsa-miR-145,PAK1
hsa-miR-145,PTEN
hsa-miR-145,ZEB1
hsa-miR-145,CDC42
hsa-miR-145,RPS14
hsa-miR-145,F11R
hsa-miR-145,NFYC
hsa-miR-145,FABP4
hsa-miR-145,PGK1
hsa-miR-145,PPIA
hsa-miR-145,CDK4
hsa-miR-145,EIF4E
hsa-miR-145,KRAS
hsa-miR-145,RREB1
hsa-miR-145,SOX18
hsa-miR-145,BEX1
hsa-miR-145,LEF1
hsa-miR-145,SPI1
hsa-miR-145,PPP2R1B
hsa-miR-145,SRGAP2
hsa-miR-145,ROBO2
hsa-miR-145,CAP1
hsa-miR-145,SWAP70
hsa-miR-145,SFRS8
hsa-miR-145,PROM1
hsa-miR-145,CFTR
hsa-miR-145,SLC12A2
hsa-miR-145,SMAD3
hsa-miR-145,SMAD4
hsa-miR-145,SMAD2
hsa-miR-145,H2AFX
hsa-miR-145,RHOF
hsa-miR-145,SCN5A
hsa-miR-145,SLC27A4
hsa-miR-145,ELF4
hsa-miR-145,UTP14A
hsa-miR-145,UTP14C
hsa-miR-145,COL1A1
hsa-miR-145,SAMD3
hsa-miR-145,SMAD7
hsa-miR-145,IRS2
hsa-miR-145,CTSC
hsa-miR-145,PAH
hsa-miR-145,CRLS1
hsa-miR-145,SHH
hsa-miR-145,BMP4
hsa-miR-145,NAT13
hsa-miR-145,ZNF828
hsa-miR-145,HSD11B1
hsa-miR-145,APRT
hsa-miR-145,POMC
hsa-miR-145,SCARB1
hsa-miR-145,KIR3DL1
hsa-miR-145,PIK3CA
hsa-miR-145,MAPK3
hsa-miR-145,MAPK7
hsa-miR-145,TBC1D9
hsa-miR-145,SOAT1
hsa-miR-145,API5
hsa-miR-145,SETD2
hsa-miR-145,NRAS
hsa-miR-145,LIN28B
hsa-miR-145,LIN28
hsa-miR-145,MYO5A
hsa-miR-145,RAB27A
hsa-miR-145,BLM
hsa-miR-145,SOX9
hsa-miR-145*,MAPK14
hsa-miR-145*,RPIA
hsa-miR-145*,FBXW11
hsa-miR-145*,TMEM184B
hsa-miR-145*,GPD1
hsa-miR-145*,TMOD3
hsa-miR-145*,LAMC2
hsa-miR-145*,TPPP3
hsa-miR-145*,STK3
hsa-miR-145*,KLF5
hsa-miR-145*,ACTG1
hsa-miR-145*,VEGFA
hsa-miR-145*,PARP8
hsa-miR-145*,C6orf134
hsa-miR-145*,SMC1A
hsa-miR-145*,STK24
hsa-miR-145*,CCNT2
hsa-miR-145*,KIAA0152
hsa-miR-145*,DMTF1
hsa-miR-145*,CCND1
hsa-miR-145*,CCNG1
hsa-miR-145*,IRS1
hsa-miR-145*,MYCN
hsa-miR-145*,E2F3
hsa-miR-145*,EIF4EBP1
hsa-miR-145*,MCL1
hsa-miR-145*,BCL2
hsa-miR-145*,ERBB2
hsa-miR-145*,TP53
hsa-miR-145*,HOXA9
hsa-miR-145*,IRAK2
hsa-miR-145*,JAK2
hsa-miR-145*,HMGA2
hsa-miR-145*,DICER1
hsa-miR-145*,CD2AP
hsa-miR-145*,WT1
hsa-miR-145*,CREB1
hsa-miR-145*,AKT1
hsa-miR-145*,JUN
hsa-miR-145*,RNASEN
hsa-miR-145*,DGCR8
hsa-miR-145*,SOD2
hsa-miR-145*,FCER2
hsa-miR-145*,CLEC4G
hsa-miR-145*,ODZ1
hsa-miR-145*,NPC1
hsa-miR-145*,RTKN
hsa-miR-145*,KRT7
hsa-miR-145*,ASAHL
hsa-miR-145*,IGF1
hsa-miR-145*,IGF1R
hsa-miR-145*,SOX2
hsa-miR-145*,KLF4
hsa-miR-145*,MYC
hsa-miR-145*,TGFBR2
hsa-miR-145*,GALNT1
hsa-miR-145*,SOX4
hsa-miR-145*,EGFR
hsa-miR-145*,KCNH8
hsa-miR-145*,NKX2-5
hsa-miR-145*,NKX2-3
hsa-miR-145*,POLD3
hsa-miR-145*,DDX5
hsa-miR-145*,COX8A
hsa-miR-145*,SRF
hsa-miR-145*,ESR1
hsa-miR-145*,PPP3CA
hsa-miR-145*,CBFB
hsa-miR-145*,CLINT1
hsa-miR-145*,FLI1
hsa-miR-145*,PDGFB
hsa-miR-145*,CDH11
hsa-miR-145*,CTNNB1
hsa-miR-145*,MUC1
hsa-miR-145*,CDKN1A
hsa-miR-145*,ERCC8
hsa-miR-145*,MMP3
hsa-miR-145*,MMP9
hsa-miR-145*,MYH11
hsa-miR-145*,ACTA2
hsa-miR-145*,SMTN
hsa-miR-145*,TAGLN
hsa-miR-145*,EPHB2
hsa-miR-145*,BIRC2
hsa-miR-145*,FSCN1
hsa-miR-145*,STAT1
hsa-miR-145*,ADAM17
hsa-miR-145*,YES1
hsa-miR-145*,VANGL1
hsa-miR-145*,IFNG
hsa-miR-145*,PAK3
hsa-miR-145*,BNIP3
hsa-miR-145*,SRC
hsa-miR-145*,MYO6
hsa-miR-145*,EWSR1
hsa-miR-145*,EGF
hsa-miR-145*,FRAP1
hsa-miR-145*,IFNA1
hsa-miR-145*,RPS6KB1
hsa-miR-145*,SMPD1
hsa-miR-145*,TSC2
hsa-miR-145*,CKAP4
hsa-miR-145*,RBBP6
hsa-miR-145*,TP73
hsa-miR-145*,TNFSF10
hsa-miR-145*,DFFA
hsa-miR-145*,DFFB
hsa-miR-145*,EIF2C1
hsa-miR-145*,EIF2C2
hsa-miR-145*,PAK1
hsa-miR-145*,PTEN
hsa-miR-145*,ZEB1
hsa-miR-145*,CDC42
hsa-miR-145*,RPS14
hsa-miR-145*,F11R
hsa-miR-145*,NFYC
hsa-miR-145*,FABP4
hsa-miR-145*,PGK1
hsa-miR-145*,PPIA
hsa-miR-145*,CDK4
hsa-miR-145*,EIF4E
hsa-miR-145*,KRAS
hsa-miR-145*,RREB1
hsa-miR-145*,SOX18
hsa-miR-145*,BEX1
hsa-miR-145*,LEF1
hsa-miR-145*,SPI1
hsa-miR-145*,PPP2R1B
hsa-miR-145*,SRGAP2
hsa-miR-145*,ROBO2
hsa-miR-145*,CAP1
hsa-miR-145*,SWAP70
hsa-miR-145*,SFRS8
hsa-miR-145*,PROM1
hsa-miR-145*,CFTR
hsa-miR-145*,SLC12A2
hsa-miR-145*,SMAD3
hsa-miR-145*,SMAD4
hsa-miR-145*,SMAD2
hsa-miR-145*,H2AFX
hsa-miR-145*,RHOF
hsa-miR-145*,SCN5A
hsa-miR-145*,SLC27A4
hsa-miR-145*,ELF4
hsa-miR-145*,UTP14A
hsa-miR-145*,UTP14C
hsa-miR-145*,COL1A1
hsa-miR-145*,SAMD3
hsa-miR-145*,SMAD7
hsa-miR-145*,IRS2
hsa-miR-145*,CTSC
hsa-miR-145*,PAH
hsa-miR-145*,CRLS1
hsa-miR-145*,SHH
hsa-miR-145*,BMP4
hsa-miR-145*,NAT13
hsa-miR-145*,ZNF828
hsa-miR-145*,HSD11B1
hsa-miR-145*,APRT
hsa-miR-145*,POMC
hsa-miR-145*,SCARB1
hsa-miR-145*,KIR3DL1
hsa-miR-145*,PIK3CA
hsa-miR-145*,MAPK3
hsa-miR-145*,MAPK7
hsa-miR-145*,TBC1D9
hsa-miR-145*,SOAT1
hsa-miR-145*,API5
hsa-miR-145*,SETD2
hsa-miR-145*,NRAS
hsa-miR-145*,LIN28B
hsa-miR-145*,LIN28
hsa-miR-145*,MYO5A
hsa-miR-145*,RAB27A
hsa-miR-145*,BLM
hsa-miR-145*,SOX9
hsa-miR-147,VEGFA
hsa-miR-147,MYC
hsa-miR-147,TRIM69
hsa-miR-147,MYD88
hsa-miR-147,TLR2
hsa-miR-147,TLR3
hsa-miR-147,TLR4
hsa-miR-147,C15orf48
hsa-miR-147,COX8A
hsa-miR-148b,HLA-G
hsa-miR-148b,DNMT1
hsa-miR-148b,HLA-E
hsa-miR-148b,APC
hsa-miR-148b,IFNA1
hsa-miR-148b,IL6
hsa-miR-148b,TLR9
hsa-miR-148b,TLR3
hsa-miR-148b,TLR4
hsa-miR-148b,JAG1
hsa-miR-148b,CCKBR
hsa-miR-148b,DICER1
hsa-miR-148b,BHLHB5
hsa-miR-148b,SOX6
hsa-miR-148b,GADD45A
hsa-miR-148b,EPB41L3
hsa-miR-148b,FOSB
hsa-miR-148b,LTBP1
hsa-miR-148b,DOK4
hsa-miR-148b,NCALD
hsa-miR-148b,CACNA2D2
hsa-miR-148b,MTSS1
hsa-miR-148b*,HLA-G
hsa-miR-148b*,DNMT1
hsa-miR-148b*,HLA-E
hsa-miR-148b*,APC
hsa-miR-148b*,IFNA1
hsa-miR-148b*,IL6
hsa-miR-148b*,TLR9
hsa-miR-148b*,TLR3
hsa-miR-148b*,TLR4
hsa-miR-148b*,AFP
hsa-miR-148b*,THY1
hsa-miR-148b*,JAG1
hsa-miR-148b*,CCKBR
hsa-miR-148b*,DICER1
hsa-miR-148b*,BHLHB5
hsa-miR-148b*,SOX6
hsa-miR-148b*,GADD45A
hsa-miR-148b*,EPB41L3
hsa-miR-148b*,FOSB
hsa-miR-148b*,LTBP1
hsa-miR-148b*,DOK4
hsa-miR-148b*,NCALD
hsa-miR-148b*,CACNA2D2
hsa-miR-148b*,MTSS1
hsa-miR-152,HLA-G
hsa-miR-152,DNMT1
hsa-miR-152,PTGS2
hsa-miR-152,FOXO1
hsa-miR-152,CDKN2A
hsa-miR-152,RASSF1
hsa-miR-152,IL6
hsa-miR-152,HNF4A
hsa-miR-152,GSTP1
hsa-miR-152,FZR1
hsa-miR-152,DNMT3B
hsa-miR-152,NANOS1
hsa-miR-152,C9orf127
hsa-miR-152,MAPK8
hsa-miR-152,HLA-E
hsa-miR-152,APC
hsa-miR-152,IFNA1
hsa-miR-152,TLR9
hsa-miR-152,TLR3
hsa-miR-152,TLR4
hsa-miR-152,AHSA1
hsa-miR-152,TP53
hsa-miR-152,TP53INP1
hsa-miR-152,JAG1
hsa-miR-152,CCKBR
hsa-miR-152,RBL2
hsa-miR-152,E2F3
hsa-miR-152,RICTOR
hsa-miR-152,MET
hsa-miR-152,COPZ2
hsa-miR-152,DCC
hsa-miR-152,EPHA3
hsa-miR-152,GYPE
hsa-miR-152,IGF1R
hsa-miR-152,NELL1
hsa-miR-152,PAK3
hsa-miR-152,MAP2K1
hsa-miR-152,RARA
hsa-miR-152,ROBO1
hsa-miR-152,RUNX1
hsa-miR-152,UNC5C
hsa-miR-152,ARCN1
hsa-miR-15a,DDX20
hsa-miR-15a,EIF2C2
hsa-miR-15a,STMN1
hsa-miR-15a,GEMIN4
hsa-miR-15a,RNPC3
hsa-miR-15a,MAPK14
hsa-miR-15a,RPIA
hsa-miR-15a,FBXW11
hsa-miR-15a,TMEM184B
hsa-miR-15a,GPD1
hsa-miR-15a,TMOD3
hsa-miR-15a,LAMC2
hsa-miR-15a,TPPP3
hsa-miR-15a,STK3
hsa-miR-15a,KLF5
hsa-miR-15a,ACTG1
hsa-miR-15a,VEGFA
hsa-miR-15a,PARP8
hsa-miR-15a,C6orf134
hsa-miR-15a,SMC1A
hsa-miR-15a,STK24
hsa-miR-15a,CCNT2
hsa-miR-15a,KIAA0152
hsa-miR-15a,DMTF1
hsa-miR-15a,BCL2
hsa-miR-15a,PAK7
hsa-miR-15a,WT1
hsa-miR-15a,BTG2
hsa-miR-15a,PPM1D
hsa-miR-15a,TCL1A
hsa-miR-15a,ZAP70
hsa-miR-15a,CD5
hsa-miR-15a,NFKB1
hsa-miR-15a,PTPRC
hsa-miR-15a,RPS19
hsa-miR-15a,RAPH1
hsa-miR-15a,CD40LG
hsa-miR-15a,ACVR2A
hsa-miR-15a,E2F1
hsa-miR-15a,E2F3
hsa-miR-15a,NKX2-3
hsa-miR-15a,NEUROD1
hsa-miR-15a,NEUROG3
hsa-miR-15a,SLC35B2
hsa-miR-15a,CNTN3
hsa-miR-15a,PDCD6IP
hsa-miR-15a,HRSP12
hsa-miR-15a,SLC35A1
hsa-miR-15a,VPS45
hsa-miR-15a,PWWP2A
hsa-miR-15a,OMA1
hsa-miR-15a,C10orf104
hsa-miR-15a,CREBL2
hsa-miR-15a,CCDC111
hsa-miR-15a,ETS1
hsa-miR-15a,NT5DC1
hsa-miR-15a,CARD8
hsa-miR-15a,RAB21
hsa-miR-15a,CADM1
hsa-miR-15a,C14orf109
hsa-miR-15a,PDCD4
hsa-miR-15a,GTF2H1
hsa-miR-15a,H3F3B
hsa-miR-15a,HSPA1A
hsa-miR-15a,HSPA1B
hsa-miR-15a,JUN
hsa-miR-15a,MCL1
hsa-miR-15a,MSH2
hsa-miR-15a,SLC35B3
hsa-miR-15a,PHKB
hsa-miR-15a,PMS1
hsa-miR-15a,PNN
hsa-miR-15a,CCDC76
hsa-miR-15a,C4orf27
hsa-miR-15a,HERC6
hsa-miR-15a,C17orf80
hsa-miR-15a,GOLPH3L
hsa-miR-15a,ASXL2
hsa-miR-15a,RHOT1
hsa-miR-15a,PRIM1
hsa-miR-15a,CENPJ
hsa-miR-15a,ECHDC1
hsa-miR-15a,PLSCR4
hsa-miR-15a,HACE1
hsa-miR-15a,RAD51C
hsa-miR-15a,RNASEL
hsa-miR-15a,C2orf43
hsa-miR-15a,OSGEPL1
hsa-miR-15a,TIA1
hsa-miR-15a,HSP90B1
hsa-miR-15a,UGDH
hsa-miR-15a,UGP2
hsa-miR-15a,WIPF1
hsa-miR-15a,HDHD2
hsa-miR-15a,HSDL2
hsa-miR-15a,ZNF559
hsa-miR-15a,CDC14B
hsa-miR-15a,SKAP2
hsa-miR-15a,GOLGA5
hsa-miR-15a,BACE1
hsa-miR-15a,BAD
hsa-miR-15a,MYB
hsa-miR-15a,PAX5
hsa-miR-15a,DICER1
hsa-miR-15a,FZR1
hsa-miR-15a,LARP6
hsa-miR-15a,ZEB2
hsa-miR-15a,CCND1
hsa-miR-15a,PKHD1
hsa-miR-15a,PRKCSH
hsa-miR-15a,CDC25A
hsa-miR-15a,AKT1
hsa-miR-15a,IL3
hsa-miR-15a,JAK2
hsa-miR-15a,MAPK3
hsa-miR-15a,STAT5A
hsa-miR-15a,PRKCA
hsa-miR-15a,ARL2BP
hsa-miR-15a,NPC1
hsa-miR-15a,HLA-A
hsa-miR-15a,RDX
hsa-miR-15a,EGF
hsa-miR-15a,ZNF828
hsa-miR-15a,ENDOGL1
hsa-miR-15a,TP53
hsa-miR-15a,AKT3
hsa-miR-15a,SDC1
hsa-miR-15a,BDNF
hsa-miR-15a,SLC12A2
hsa-miR-15a,CCND2
hsa-miR-15a,CCNE1
hsa-miR-15a,USP9X
hsa-miR-15a,DGCR8
hsa-miR-15a,CDKN1A
hsa-miR-15a,PAK3
hsa-miR-15a,RARG
hsa-miR-15a,FH
hsa-miR-15a,COX8A
hsa-miR-15a,GDE1
hsa-miR-15a,DNTT
hsa-miR-15a,PCNA
hsa-miR-15a,BAX
hsa-miR-15a,GLI1
hsa-miR-15a,KRAS
hsa-miR-15a,NRAS
hsa-miR-15a,SMOX
hsa-miR-15a,PTEN
hsa-miR-15a,SMO
hsa-miR-15a,TP63
hsa-miR-15a,DLK1
hsa-miR-15a,PPARD
hsa-miR-15a,SPRY2
hsa-miR-15a,MYC
hsa-miR-15a,FLT3
hsa-miR-15a,SPINK1
hsa-miR-15a,TSG101
hsa-miR-15a,CD63
hsa-miR-15a,MBL2
hsa-miR-15a,ERBB2
hsa-miR-15a,GRN
hsa-miR-15a,BCR
hsa-miR-15a,AHSA1
hsa-miR-15a,TP53INP1
hsa-miR-15a,RNASEN
hsa-miR-15a,POLR2A
