mir,gene
hsa-miR-122-3p,IFNB1
hsa-miR-122-3p,GTF2B
hsa-miR-122-3p,GYS1
hsa-miR-122-3p,CRAT
hsa-miR-122-3p,SF4
hsa-miR-122-3p,CDKN2D
hsa-miR-122-3p,CSK
hsa-miR-122-3p,BCL2
hsa-miR-122-3p,BCL2L2
hsa-miR-122-3p,BPNT1
hsa-miR-122-3p,CLTC
hsa-miR-122-3p,IFNA1
hsa-miR-122-3p,AKT3
hsa-miR-122-3p,TRIB1
hsa-miR-122-3p,AP3M2
hsa-miR-122-3p,EGLN3
hsa-miR-122-3p,ALS2CR13
hsa-miR-122-3p,DUSP2
hsa-miR-122-3p,ALDOA
hsa-miR-122-3p,FOXJ3
hsa-miR-122-3p,XPO6
hsa-miR-122-3p,SLC7A11
hsa-miR-122-3p,RIPK5
hsa-miR-122-3p,FOXP1
hsa-miR-122-3p,ANK2
hsa-miR-122-3p,ANXA11
hsa-miR-122-3p,MECP2
hsa-miR-122-3p,NCAM1
hsa-miR-122-3p,ATP1A2
hsa-miR-122-3p,RAB6B
hsa-miR-122-3p,GALNT10
hsa-miR-122-3p,UBAP2
hsa-miR-122-3p,MAPK11
hsa-miR-122-3p,RAB6A
hsa-miR-122-3p,AACS
hsa-miR-122-3p,ADAM17
hsa-miR-122-3p,TPD52L1
hsa-miR-122-3p,TPD52L2
hsa-miR-122-3p,RAB11FIP1
hsa-miR-122-3p,NFATC2IP
hsa-miR-122-3p,TBX19
hsa-miR-122-3p,NUMBL
hsa-miR-122-3p,G6PC3
hsa-miR-122-3p,ENTPD4
hsa-miR-122-3p,ST3GAL4
hsa-miR-122-3p,PPARA
hsa-miR-122-3p,SMARCD1
hsa-miR-122-3p,TP53
hsa-miR-122-3p,TTR
hsa-miR-122-3p,CTNNB1
hsa-miR-122-3p,APC
hsa-miR-122-3p,FOXA1
hsa-miR-122-3p,FOXA2
hsa-miR-122-3p,RHOA
hsa-miR-122-3p,HNF1A
hsa-miR-122-3p,IHH
hsa-miR-122-3p,RAB27A
hsa-miR-122-3p,SCPEP1
hsa-miR-122-3p,PTEN
hsa-miR-122-3p,SAA4
hsa-miR-122-3p,DCT
hsa-miR-122-3p,ADAM10
hsa-miR-122-3p,IGF1R
hsa-miR-122-3p,SRF
hsa-miR-122-3p,HMGCR
hsa-miR-122-3p,ATP8A2
hsa-miR-122-3p,IL1A
hsa-miR-122-3p,RAC1
hsa-miR-122-3p,CGA
hsa-miR-122-3p,CPT1A
hsa-miR-122-3p,FASN
hsa-miR-122-3p,ACACA
hsa-miR-122-3p,SREBF1
hsa-miR-122-3p,DGAT2
hsa-miR-122-3p,HSPG2
hsa-miR-122-3p,CYP7A1
hsa-miR-122-3p,CYP8B1
hsa-miR-122-3p,DDX6
hsa-miR-122-3p,MET
hsa-miR-122-3p,SFRS1
hsa-miR-122-3p,CREBBP
hsa-miR-122-3p,EIF2C2
hsa-miR-122-3p,NCBP1
hsa-miR-122-3p,IMPACT
hsa-miR-122-3p,IRF9
hsa-miR-122-3p,ESR1
hsa-miR-122-3p,ESR2
hsa-miR-122-3p,SMAD7
hsa-miR-122-3p,SLC17A5
hsa-miR-122-3p,IL6
hsa-miR-122-3p,TNF
hsa-miR-122-3p,EBP
hsa-miR-122-3p,CUX1
hsa-miR-122-3p,HNF4A
hsa-miR-122-3p,PRDX2
hsa-miR-122-3p,NFYC
hsa-miR-122-3p,EPHA2
hsa-miR-122-3p,LITAF
hsa-miR-122-3p,LGALS3
hsa-miR-122-3p,POMC
hsa-miR-122-3p,RUNX2
hsa-miR-122-3p,MLC1
hsa-miR-122-3p,GATA3
hsa-miR-122-3p,MAF
hsa-miR-122-3p,TCF7L2
hsa-miR-122-3p,PPARGC1A
hsa-miR-122-3p,AMACR
hsa-miR-122-3p,PNCK
hsa-miR-122-3p,DUSP9
hsa-miR-122-3p,ERBB4
hsa-miR-122-3p,VEGFA
hsa-miR-122-3p,DNMT1
hsa-miR-122-3p,HFE2
hsa-miR-122-3p,HFE
hsa-miR-122-3p,HAMP
hsa-miR-122-3p,BMPR1A
hsa-miR-122-3p,G3BP1
hsa-miR-122-3p,DCP2
hsa-miR-122-3p,PATL1
hsa-miR-122-3p,LSM1
hsa-miR-122-3p,XRN1
hsa-miR-122-3p,ATXN2
hsa-miR-122-3p,PHB2
hsa-miR-122-3p,AHR
hsa-miR-122-3p,PYCARD
hsa-miR-122-3p,SSB
hsa-miR-122-3p,MYCN
hsa-miR-122-3p,NDRG3
hsa-miR-122-3p,ADM
hsa-miR-122-3p,MARCKSL1
hsa-miR-122-3p,ONECUT1
hsa-miR-122-3p,ONECUT2
hsa-miR-122-3p,FURIN
hsa-miR-122-3p,PPIA
hsa-miR-122-3p,WNT1
hsa-miR-122-3p,IL22
hsa-miR-122-3p,TLR1
hsa-miR-122-3p,TLR3
hsa-miR-122-3p,CD3EAP
hsa-miR-122-3p,CFD
hsa-miR-122-3p,CDKN1A
hsa-miR-122-3p,HIST1H2AE
hsa-miR-122-3p,HSD11B1
hsa-miR-122-3p,TARBP2
hsa-miR-122-3p,NT5C3
hsa-miR-122-3p,DDX3X
hsa-miR-122-3p,ZNF395
hsa-miR-122-3p,PTTG1
hsa-miR-122-3p,ACSF3
hsa-miR-122-3p,ABCD1
hsa-miR-122-3p,FZD5
hsa-miR-125a-3p,ECD
hsa-miR-125a-3p,CDKN2D
hsa-miR-125a-3p,MAP2K7
hsa-miR-125a-3p,LIN28
hsa-miR-125a-3p,MED6
hsa-miR-125a-3p,BCL2L11
hsa-miR-125a-3p,RNASEH2A
hsa-miR-125a-3p,IGF2BP2
hsa-miR-125a-3p,CTGF
hsa-miR-125a-3p,ETS2
hsa-miR-125a-3p,RAB30
hsa-miR-125a-3p,JUNB
hsa-miR-125a-3p,MECP2
hsa-miR-125a-3p,PCDH8
hsa-miR-125a-3p,PDGFRB
hsa-miR-125a-3p,PSMD2
hsa-miR-125a-3p,MTUS1
hsa-miR-125a-3p,RARA
hsa-miR-125a-3p,TNFSF11
hsa-miR-125a-3p,G3BP2
hsa-miR-125a-3p,ERBB2
hsa-miR-125a-3p,ERBB3
hsa-miR-125a-3p,TNRC6B
hsa-miR-125a-3p,FMR1
hsa-miR-125a-3p,MOV10
hsa-miR-125a-3p,PEA15
hsa-miR-125a-3p,DICER1
hsa-miR-125a-3p,MYC
hsa-miR-125a-3p,NTRK3
hsa-miR-125a-3p,RNASEN
hsa-miR-125a-3p,LIF
hsa-miR-125a-3p,ELA2
hsa-miR-125a-3p,SUFU
hsa-miR-125a-3p,BRCA1
hsa-miR-125a-3p,CREB1
hsa-miR-125a-3p,AKT1
hsa-miR-125a-3p,JUN
hsa-miR-125a-3p,CCND1
hsa-miR-125a-3p,FOXP3
hsa-miR-125a-3p,RRBP1
hsa-miR-125a-3p,CD2
hsa-miR-125a-3p,CD4
hsa-miR-125a-3p,CTNNB1
hsa-miR-125a-3p,APC
hsa-miR-125a-3p,EGFR
hsa-miR-125a-3p,TP53
hsa-miR-125a-3p,ELAVL1
hsa-miR-125a-3p,ETV4
hsa-miR-125a-3p,ODZ1
hsa-miR-125a-3p,CDKN1A
hsa-miR-125a-3p,COX8A
hsa-miR-125a-3p,CTSD
hsa-miR-125a-3p,IGF1R
hsa-miR-125a-3p,IGFBP5
hsa-miR-125a-3p,IGFBP6
hsa-miR-125a-3p,INS
hsa-miR-125a-3p,KPNA2
hsa-miR-125a-3p,MRE11A
hsa-miR-125a-3p,ATF1
hsa-miR-125a-3p,NBN
hsa-miR-125a-3p,ATM
hsa-miR-125a-3p,PCNA
hsa-miR-125a-3p,POLR2K
hsa-miR-125a-3p,RB1
hsa-miR-125a-3p,BRCA2
hsa-miR-125a-3p,BAP1
hsa-miR-125a-3p,PCAF
hsa-miR-125a-3p,E2F1
hsa-miR-125a-3p,E2F3
hsa-miR-125a-3p,BCL2
hsa-miR-125a-3p,DCXR
hsa-miR-125a-3p,TWIST1
hsa-miR-125a-3p,IFNA1
hsa-miR-125a-3p,PRDM1
hsa-miR-125a-3p,CD40LG
hsa-miR-125a-3p,RCHY1
hsa-miR-125a-3p,MDM2
hsa-miR-125a-3p,UBE2N
hsa-miR-125a-3p,USP7
hsa-miR-125a-3p,LCT
hsa-miR-125a-3p,KLF13
hsa-miR-125a-3p,CCL5
hsa-miR-125a-3p,PSMA7
hsa-miR-125a-3p,PDPN
hsa-miR-125a-3p,GPI
hsa-miR-125a-3p,RHOU
hsa-miR-125a-3p,SOX17
hsa-miR-125a-3p,TCF7L2
hsa-miR-125a-3p,TLE1
hsa-miR-125a-3p,WNT10A
hsa-miR-125a-3p,FZD7
hsa-miR-125a-3p,SLC9A3R1
hsa-miR-125a-3p,SOX2
hsa-miR-125a-3p,AHSA1
hsa-miR-125a-3p,IL10
hsa-miR-125a-3p,MAPK3
hsa-miR-125a-3p,TLR4
hsa-miR-125a-3p,NR1I2
hsa-miR-125a-3p,HMGA2
hsa-miR-125a-3p,SMARCA5
hsa-miR-125a-3p,LIFR
hsa-miR-125a-3p,FOSB
hsa-miR-125a-3p,JUND
hsa-miR-125a-3p,GADD45B
hsa-miR-125a-3p,TIMM8A
hsa-miR-125a-3p,MCL1
hsa-miR-125a-3p,EPHB2
hsa-miR-125a-3p,FGF2
hsa-miR-125a-3p,SDC2
hsa-miR-125a-3p,ZNF828
hsa-miR-125a-3p,HSD11B1
hsa-miR-125a-3p,APRT
hsa-miR-125a-3p,POMC
hsa-miR-125a-3p,SCARB1
hsa-miR-125a-3p,DLG4
hsa-miR-125a-3p,EIF2C2
hsa-miR-125a-3p,CXCR4
hsa-miR-125a-3p,PROM1
hsa-miR-125a-5p,ECD
hsa-miR-125a-5p,CDKN2D
hsa-miR-125a-5p,MAP2K7
hsa-miR-125a-5p,LIN28
hsa-miR-125a-5p,MED6
hsa-miR-125a-5p,BCL2L11
hsa-miR-125a-5p,RNASEH2A
hsa-miR-125a-5p,IGF2BP2
hsa-miR-125a-5p,CTGF
hsa-miR-125a-5p,ETS2
hsa-miR-125a-5p,RAB30
hsa-miR-125a-5p,JUNB
hsa-miR-125a-5p,MECP2
hsa-miR-125a-5p,PCDH8
hsa-miR-125a-5p,PDGFRB
hsa-miR-125a-5p,PSMD2
hsa-miR-125a-5p,MTUS1
hsa-miR-125a-5p,RARA
hsa-miR-125a-5p,TNFSF11
hsa-miR-125a-5p,G3BP2
hsa-miR-125a-5p,ERBB2
hsa-miR-125a-5p,ERBB3
hsa-miR-125a-5p,TNRC6B
hsa-miR-125a-5p,FMR1
hsa-miR-125a-5p,MOV10
hsa-miR-125a-5p,SYNE1
hsa-miR-125a-5p,PEA15
hsa-miR-125a-5p,DICER1
hsa-miR-125a-5p,MYC
hsa-miR-125a-5p,NTRK3
hsa-miR-125a-5p,RNASEN
hsa-miR-125a-5p,LIF
hsa-miR-125a-5p,ELA2
hsa-miR-125a-5p,SUFU
hsa-miR-125a-5p,BRCA1
hsa-miR-125a-5p,CREB1
hsa-miR-125a-5p,AKT1
hsa-miR-125a-5p,JUN
hsa-miR-125a-5p,CCND1
hsa-miR-125a-5p,FOXP3
hsa-miR-125a-5p,RRBP1
hsa-miR-125a-5p,CD2
hsa-miR-125a-5p,CD4
hsa-miR-125a-5p,CTNNB1
hsa-miR-125a-5p,APC
hsa-miR-125a-5p,EGFR
hsa-miR-125a-5p,TP53
hsa-miR-125a-5p,CCR7
hsa-miR-125a-5p,CD83
hsa-miR-125a-5p,CD80
hsa-miR-125a-5p,CD86
hsa-miR-125a-5p,ELAVL1
hsa-miR-125a-5p,ETV4
hsa-miR-125a-5p,ODZ1
hsa-miR-125a-5p,CDKN1A
hsa-miR-125a-5p,COX8A
hsa-miR-125a-5p,CTSD
hsa-miR-125a-5p,IGF1R
hsa-miR-125a-5p,IGFBP5
hsa-miR-125a-5p,IGFBP6
hsa-miR-125a-5p,INS
hsa-miR-125a-5p,KPNA2
hsa-miR-125a-5p,MRE11A
hsa-miR-125a-5p,ATF1
hsa-miR-125a-5p,NBN
hsa-miR-125a-5p,ATM
hsa-miR-125a-5p,PCNA
hsa-miR-125a-5p,POLR2K
hsa-miR-125a-5p,RB1
hsa-miR-125a-5p,BRCA2
hsa-miR-125a-5p,BAP1
hsa-miR-125a-5p,PCAF
hsa-miR-125a-5p,E2F1
hsa-miR-125a-5p,E2F3
hsa-miR-125a-5p,BCL2
hsa-miR-125a-5p,PAK3
hsa-miR-125a-5p,IFNA1
hsa-miR-125a-5p,PRDM1
hsa-miR-125a-5p,CD40LG
hsa-miR-125a-5p,RCHY1
hsa-miR-125a-5p,MDM2
hsa-miR-125a-5p,UBE2N
hsa-miR-125a-5p,USP7
hsa-miR-125a-5p,LCT
hsa-miR-125a-5p,KLF13
hsa-miR-125a-5p,CCL5
hsa-miR-125a-5p,PSMA7
hsa-miR-125a-5p,PDPN
hsa-miR-125a-5p,GPI
hsa-miR-125a-5p,RHOU
hsa-miR-125a-5p,SOX17
hsa-miR-125a-5p,TCF7L2
hsa-miR-125a-5p,TLE1
hsa-miR-125a-5p,WNT10A
hsa-miR-125a-5p,FZD7
hsa-miR-125a-5p,SLC9A3R1
hsa-miR-125a-5p,SOX2
hsa-miR-125a-5p,AHSA1
hsa-miR-125a-5p,IL10
hsa-miR-125a-5p,MAPK3
hsa-miR-125a-5p,TLR4
hsa-miR-125a-5p,NR1I2
hsa-miR-125a-5p,HSPG2
hsa-miR-125a-5p,LIFR
hsa-miR-125a-5p,TIMM8A
hsa-miR-125a-5p,MCL1
hsa-miR-125a-5p,EPHB2
hsa-miR-125a-5p,FGF2
hsa-miR-125a-5p,SDC2
hsa-miR-125a-5p,ZNF828
hsa-miR-125a-5p,HSD11B1
hsa-miR-125a-5p,APRT
hsa-miR-125a-5p,POMC
hsa-miR-125a-5p,SCARB1
hsa-miR-125a-5p,DLG4
hsa-miR-125a-5p,EIF2C2
hsa-miR-125a-5p,CXCR4
hsa-miR-125a-5p,PROM1
hsa-miR-125b-5p,ECD
hsa-miR-125b-5p,LIN28
hsa-miR-125b-5p,KRT12
hsa-miR-125b-5p,CDKN2D
hsa-miR-125b-5p,MAP2K7
hsa-miR-125b-5p,DICER1
hsa-miR-125b-5p,ERBB2
hsa-miR-125b-5p,ERBB3
hsa-miR-125b-5p,TNRC6B
hsa-miR-125b-5p,FMR1
hsa-miR-125b-5p,MOV10
hsa-miR-125b-5p,HMGA1
hsa-miR-125b-5p,HMGA2
hsa-miR-125b-5p,SOCS3
hsa-miR-125b-5p,ROS1
hsa-miR-125b-5p,CDKN2A
hsa-miR-125b-5p,LRP1B
hsa-miR-125b-5p,PTPRD
hsa-miR-125b-5p,DHDDS
hsa-miR-125b-5p,E2F3
hsa-miR-125b-5p,EIF4EBP1
hsa-miR-125b-5p,MCL1
hsa-miR-125b-5p,BCL2
hsa-miR-125b-5p,FADD
hsa-miR-125b-5p,IKBKE
hsa-miR-125b-5p,TP53
hsa-miR-125b-5p,CAP1
hsa-miR-125b-5p,CEBPG
hsa-miR-125b-5p,CLU
hsa-miR-125b-5p,C10orf104
hsa-miR-125b-5p,CBLN2
hsa-miR-125b-5p,CYP1A1
hsa-miR-125b-5p,DIO3
hsa-miR-125b-5p,CBX7
hsa-miR-125b-5p,GPR160
hsa-miR-125b-5p,H3F3B
hsa-miR-125b-5p,ID1
hsa-miR-125b-5p,ID2
hsa-miR-125b-5p,ID3
hsa-miR-125b-5p,IGFBP3
hsa-miR-125b-5p,IL1RN
hsa-miR-125b-5p,JARID2
hsa-miR-125b-5p,FAM19A1
hsa-miR-125b-5p,MAN1A1
hsa-miR-125b-5p,PIGR
hsa-miR-125b-5p,PCDHB10
hsa-miR-125b-5p,ODZ2
hsa-miR-125b-5p,PERP
hsa-miR-125b-5p,TSPAN8
hsa-miR-125b-5p,UBE2I
hsa-miR-125b-5p,UGT2B17
hsa-miR-125b-5p,HIST1H4A
hsa-miR-125b-5p,HIST1H4D
hsa-miR-125b-5p,HIST1H4F
hsa-miR-125b-5p,HIST1H4C
hsa-miR-125b-5p,HIST1H4H
hsa-miR-125b-5p,HIST1H4B
hsa-miR-125b-5p,HIST1H4E
hsa-miR-125b-5p,HIST1H4L
hsa-miR-125b-5p,CASP6
hsa-miR-125b-5p,CASP7
hsa-miR-125b-5p,B3GALT4
hsa-miR-125b-5p,SGPL1
hsa-miR-125b-5p,HOMER2
hsa-miR-125b-5p,ADAMTS1
hsa-miR-125b-5p,RBM8A
hsa-miR-125b-5p,AKT1
hsa-miR-125b-5p,BIRC3
hsa-miR-125b-5p,PTEN
hsa-miR-125b-5p,SULT2A1
hsa-miR-125b-5p,PEA15
hsa-miR-125b-5p,TNF
hsa-miR-125b-5p,MYC
hsa-miR-125b-5p,USP25
hsa-miR-125b-5p,MBL2
hsa-miR-125b-5p,SAMSN1
hsa-miR-125b-5p,ATM
hsa-miR-125b-5p,TNFSF4
hsa-miR-125b-5p,GLI1
hsa-miR-125b-5p,CSF1
hsa-miR-125b-5p,RNASEN
hsa-miR-125b-5p,LIF
hsa-miR-125b-5p,IRF4
hsa-miR-125b-5p,LMO2
hsa-miR-125b-5p,PRDM1
hsa-miR-125b-5p,BRCA1
hsa-miR-125b-5p,CREB1
hsa-miR-125b-5p,JUN
hsa-miR-125b-5p,CCND1
hsa-miR-125b-5p,FGFR3
hsa-miR-125b-5p,KRT7
hsa-miR-125b-5p,EGR2
hsa-miR-125b-5p,MMP13
hsa-miR-125b-5p,KLF13
hsa-miR-125b-5p,MPI
hsa-miR-125b-5p,CDK6
hsa-miR-125b-5p,CYP24A1
hsa-miR-125b-5p,CYP27B1
hsa-miR-125b-5p,VDR
hsa-miR-125b-5p,BMF
hsa-miR-125b-5p,PDCD4
hsa-miR-125b-5p,HOXD10
hsa-miR-125b-5p,COX8A
hsa-miR-125b-5p,TLR4
hsa-miR-125b-5p,SOCS1
hsa-miR-125b-5p,BMPR1B
hsa-miR-125b-5p,ELAVL1
hsa-miR-125b-5p,ETV6
hsa-miR-125b-5p,IL3
hsa-miR-125b-5p,RUNX1
hsa-miR-125b-5p,MECP2
hsa-miR-125b-5p,MEF2C
hsa-miR-125b-5p,ODZ1
hsa-miR-125b-5p,RELA
hsa-miR-125b-5p,E2F1
hsa-miR-125b-5p,RB1
hsa-miR-125b-5p,IKBKB
hsa-miR-125b-5p,TIMM8A
hsa-miR-125b-5p,HNF4A
hsa-miR-125b-5p,GRIN2A
hsa-miR-125b-5p,GATA1
hsa-miR-125b-5p,ST18
hsa-miR-125b-5p,KRAS
hsa-miR-125b-5p,NRAS
hsa-miR-125b-5p,SMOX
hsa-miR-125b-5p,SMO
hsa-miR-125b-5p,TP63
hsa-miR-125b-5p,ACVR2A
hsa-miR-125b-5p,WDR5
hsa-miR-125b-5p,PALM2
hsa-miR-125b-5p,FHIT
hsa-miR-125b-5p,PDZRN3
hsa-miR-125b-5p,FOXO3
hsa-miR-125b-5p,ZNF281
hsa-miR-125b-5p,RGS17
hsa-miR-125b-5p,CTNNA3
hsa-miR-125b-5p,GYPC
hsa-miR-125b-5p,IDH3A
hsa-miR-125b-5p,ISL1
hsa-miR-125b-5p,PELO
hsa-miR-125b-5p,INOC1
hsa-miR-125b-5p,FERMT1
hsa-miR-125b-5p,ZFP64
hsa-miR-125b-5p,TMCC3
hsa-miR-125b-5p,ARRDC3
hsa-miR-125b-5p,RXRA
hsa-miR-125b-5p,BMP2
hsa-miR-125b-5p,STK10
hsa-miR-125b-5p,MAP3K7
hsa-miR-125b-5p,NR2F1
hsa-miR-125b-5p,TRPC6
hsa-miR-125b-5p,IRX1
hsa-miR-125b-5p,CARS
hsa-miR-125b-5p,BOC
hsa-miR-125b-5p,KIF14
hsa-miR-125b-5p,GFAP
hsa-miR-125b-5p,IL6
hsa-miR-125b-5p,NKIRAS2
hsa-miR-125b-5p,SH3BP4
hsa-miR-125b-5p,HNRPD
hsa-miR-125b-5p,NFKBIA
hsa-miR-125b-5p,TIAL1
hsa-miR-125b-5p,IFNA1
hsa-miR-125b-5p,CD40LG
hsa-miR-125b-5p,RCHY1
hsa-miR-125b-5p,MDM2
hsa-miR-125b-5p,UBE2N
hsa-miR-125b-5p,USP7
hsa-miR-125b-5p,BLID
hsa-miR-125b-5p,SUV39H1
hsa-miR-125b-5p,MUC1
hsa-miR-125b-5p,PDXP
hsa-miR-125b-5p,CEBPA
hsa-miR-125b-5p,CEBPB
hsa-miR-125b-5p,DDIT3
hsa-miR-125b-5p,HMOX1
hsa-miR-125b-5p,RPE
hsa-miR-125b-5p,CDKN1A
hsa-miR-125b-5p,LIN28B
hsa-miR-125b-5p,NFYC
hsa-miR-125b-5p,SOX2
hsa-miR-125b-5p,HIST1H2AE
hsa-miR-125b-5p,HIST1H2BB
hsa-miR-125b-5p,HSF1
hsa-miR-125b-5p,ESR1
hsa-miR-125b-5p,AHSA1
hsa-miR-125b-5p,IL10
hsa-miR-125b-5p,MAPK3
hsa-miR-125b-5p,NR1I2
hsa-miR-125b-5p,TBCE
hsa-miR-125b-5p,SLAMF1
hsa-miR-125b-5p,CD8A
hsa-miR-125b-5p,RASGRP3
hsa-miR-125b-5p,XAF1
hsa-miR-125b-5p,PRKCH
hsa-miR-125b-5p,FRAP1
hsa-miR-125b-5p,PSAT1
hsa-miR-125b-5p,SMARCD1
hsa-miR-125b-5p,SMARCA5
hsa-miR-125b-5p,SIDT1
hsa-miR-125b-5p,JTB
hsa-miR-125b-5p,TEF
hsa-miR-125b-5p,TWIST1
hsa-miR-125b-5p,JUND
hsa-miR-125b-5p,STAT3
hsa-miR-125b-5p,CKAP4
hsa-miR-125b-5p,EGR1
hsa-miR-125b-5p,NFIB
hsa-miR-125b-5p,DOK4
hsa-miR-125b-5p,NRIP1
hsa-miR-125b-5p,FGFR2
hsa-miR-125b-5p,CYP26A1
hsa-miR-125b-5p,GABPA
hsa-miR-125b-5p,APOE
hsa-miR-125b-5p,PIGF
hsa-miR-125b-5p,COL11A2
hsa-miR-125b-5p,APAF1
hsa-miR-125b-5p,BAX
hsa-miR-125b-5p,CDX2
hsa-miR-125b-5p,CBFB
hsa-miR-125b-5p,COL2A1
hsa-miR-125b-5p,JAG1
hsa-miR-125b-5p,CD80
hsa-miR-125b-5p,NOS3
hsa-miR-125b-5p,TSPAN12
hsa-miR-125b-5p,CFH
hsa-miR-125b-5p,IL1B
hsa-miR-125b-5p,NRGN
hsa-miR-125b-5p,EP300
hsa-miR-125b-5p,CHPT1
hsa-miR-125b-5p,FATE1
hsa-miR-125b-5p,EIF3M
hsa-miR-125b-5p,EPHB2
hsa-miR-125b-5p,EZH2
hsa-miR-125b-5p,OPRM1
hsa-miR-125b-5p,CD4
hsa-miR-125b-5p,ACOT7
hsa-miR-125b-5p,NDUFA2
hsa-miR-125b-5p,MMP9
hsa-miR-125b-5p,TIMP3
hsa-miR-125b-5p,RECK
hsa-miR-125b-5p,PROM1
hsa-miR-125b-5p,EIF2C2
hsa-miR-125b-5p,ZNF828
hsa-miR-125b-5p,HSD11B1
hsa-miR-125b-5p,APRT
hsa-miR-125b-5p,POMC
hsa-miR-125b-5p,SCARB1
hsa-miR-125b-5p,MSR1
hsa-miR-125b-5p,CCL2
hsa-miR-125b-5p,CXCR4
hsa-miR-126-3p,HOXA1
hsa-miR-126-3p,ITGA2B
hsa-miR-126-3p,MAFB
hsa-miR-126-3p,DICER1
hsa-miR-126-3p,RNASEN
hsa-miR-126-3p,MERTK
hsa-miR-126-3p,PTPRN2
hsa-miR-126-3p,SOX4
hsa-miR-126-3p,EGF
hsa-miR-126-3p,EGFL7
hsa-miR-126-3p,SLC45A3
hsa-miR-126-3p,VCAM1
hsa-miR-126-3p,HOXD10
hsa-miR-126-3p,TNC
hsa-miR-126-3p,RHOC
hsa-miR-126-3p,CD44
hsa-miR-126-3p,HOXA9
hsa-miR-126-3p,STMN1
hsa-miR-126-3p,CRK
hsa-miR-126-3p,CXCR4
hsa-miR-126-3p,PROM1
hsa-miR-126-3p,AKT1
hsa-miR-126-3p,PIK3CA
hsa-miR-126-3p,PIK3R2
hsa-miR-126-3p,VEGFA
hsa-miR-126-3p,SPRED1
hsa-miR-126-3p,JAK2
hsa-miR-126-3p,RUNX1
hsa-miR-126-3p,CD2AP
hsa-miR-126-3p,WT1
hsa-miR-126-3p,CYP2A6
hsa-miR-126-3p,PPIG
hsa-miR-126-3p,CEBPZ
hsa-miR-126-3p,PLK2
hsa-miR-126-3p,RUNX1T1
hsa-miR-126-3p,TOM1
hsa-miR-126-3p,IRS1
hsa-miR-126-3p,MET
hsa-miR-126-3p,RGS3
hsa-miR-126-3p,CCNE2
hsa-miR-126-3p,EPHB2
hsa-miR-126-3p,PI3
hsa-miR-126-3p,CREB1
hsa-miR-126-3p,JUN
hsa-miR-126-3p,CCND1
hsa-miR-126-3p,FOXJ2
hsa-miR-126-3p,SRC
hsa-miR-126-3p,GATA3
hsa-miR-126-3p,TLR4
hsa-miR-126-3p,FLI1
hsa-miR-126-3p,PDGFB
hsa-miR-126-3p,COX8A
hsa-miR-126-3p,MRGPRX3
hsa-miR-126-3p,CXCL12
hsa-miR-126-3p,CASP3
hsa-miR-126-3p,IL1B
hsa-miR-126-3p,TLR2
hsa-miR-126-3p,EGFR
hsa-miR-126-3p,CD4
hsa-miR-126-3p,CD8A
hsa-miR-126-3p,CD28
hsa-miR-126-3p,GLI1
hsa-miR-126-3p,KRAS
hsa-miR-126-3p,NRAS
hsa-miR-126-3p,SMOX
hsa-miR-126-3p,PTEN
hsa-miR-126-3p,SMO
hsa-miR-126-3p,TP53
hsa-miR-126-3p,TP63
hsa-miR-126-3p,ACVR2A
hsa-miR-126-3p,PECAM1
hsa-miR-126-3p,FLT3
hsa-miR-126-3p,NPM1
hsa-miR-126-3p,STAT5A
hsa-miR-126-3p,ETS1
hsa-miR-126-3p,ETS2
hsa-miR-126-3p,TGFBR2
hsa-miR-126-3p,KDR
hsa-miR-126-3p,HPS1
hsa-miR-126-3p,UBASH3A
hsa-miR-126-3p,C9orf127
hsa-miR-126-3p,MAPK8
hsa-miR-126-3p,NFYC
hsa-miR-126-3p,MYB
hsa-miR-126-3p,POLR2A
hsa-miR-126-3p,CDKN1A
hsa-miR-126-3p,PAK1
hsa-miR-126-3p,DNMT1
hsa-miR-126-3p,ITGAL
hsa-miR-126-3p,CD70
hsa-miR-126-3p,CCT4
hsa-miR-126-3p,JAG1
hsa-miR-126-3p,ERCC4
hsa-miR-126-3p,MCM2
hsa-miR-126-3p,BAX
hsa-miR-126-3p,TIAL1
hsa-miR-126-3p,TIMP2
hsa-miR-126-3p,VSNL1
hsa-miR-126-3p,PLAC1
hsa-miR-126-3p,SOX2
hsa-miR-126-3p,SRY
hsa-miR-126-3p,PBK
hsa-miR-126-3p,RASA1
hsa-miR-126-3p,AHSA1
hsa-miR-126-3p,IL3
hsa-miR-126-3p,KITLG
hsa-miR-126-3p,ENAH
hsa-miR-126-3p,IK
hsa-miR-126-3p,4-Sep
hsa-miR-126-3p,THBS1
hsa-miR-126-3p,LYPLA3
hsa-miR-126-3p,CDKN2A
hsa-miR-126-3p,NOS3
hsa-miR-126-3p,KLF4
hsa-miR-126-3p,BAD
hsa-miR-126-3p,BCL2
hsa-miR-126-3p,BCL2L1
hsa-miR-126-3p,CDH17
hsa-miR-126-3p,SCPEP1
hsa-miR-126-3p,RAF1
hsa-miR-126-3p,ERBB2
hsa-miR-126-3p,CTSC
hsa-miR-126-3p,PAH
hsa-miR-126-3p,CRLS1
hsa-miR-126-3p,KLF2
hsa-miR-126-3p,HMOX1
hsa-miR-126-3p,TNF
hsa-miR-126-3p,IMPACT
hsa-miR-126-3p,BRD8
hsa-miR-126-3p,IDUA
hsa-miR-126-3p,ADAM9
hsa-miR-126-5p,HOXA1
hsa-miR-126-5p,ITGA2B
